time,server,live,vod,traffic_protocols_live_dash,traffic_protocols_live_hls,traffic_protocols_live_smooth,traffic_protocols_vod_dash,traffic_protocols_vod_hls,traffic_protocols_vod_smooth,traffic_protocols_vod_unknown,idle,iowait,irq,system,user,softirq,avg_rt_live_dash,avg_rt_live_hls,avg_rt_live_smooth,avg_rt_vod_smooth,avg_rt_vod_unknown,avg_rt_vod_dash,avg_rt_vod_hls,avg_rt_cached_live_dash,avg_rt_cached_live_hls,avg_rt_cached_live_smooth,avg_rt_cached_vod_smooth,avg_rt_cached_vod_unknown,avg_rt_cached_vod_dash,avg_rt_cached_vod_hls,avg_rt_nocached_live_dash,avg_rt_nocached_live_hls,avg_rt_nocached_live_smooth,avg_rt_nocached_vod_smooth,avg_rt_nocached_vod_unknown,avg_rt_nocached_vod_dash,avg_rt_nocached_vod_hls,avg-resp-time-hit,avg-resp-time-hit-https,avg-resp-time-miss,avg-resp-time-miss-https,conn_443,conn_80,req_live_dash,req_live_hls,req_live_smooth,req_vod_smooth,req_vod_unknown,req_vod_dash,req_vod_hls,disk_iops_reads_local,disk_iops_writes_local,disk_time_reads_local,disk_time_reads_md50,disk_time_writes_local,disk_time_writes_md50,disk_throughput_reads_local,disk_throughput_reads_md0,disk_throughput_reads_md126,disk_throughput_reads_md50,disk_throughput_writes_local,disk_throughput_writes_md0,disk_throughput_writes_md126,disk_throughput_writes_md50,avgtotal,saturation_status_value,concount,cpuglobal,cpuwait,inbytesps,loadlevel,outbytesps,waitndisk,avg_bitrate_protocol_dash_live,avg_bitrate_protocol_dash_vod,avg_bitrate_protocol_hls_live,avg_bitrate_protocol_hls_vod,avg_bitrate_protocol_smooth_live,avg_bitrate_protocol_smooth_vod,avg_bitrate_protocol_unknown_vod,saturation_status
2025-04-16 21:01:00,ceimno1-05,15574053325.666666,792577456.5,39526452002.0,4367826348.0,2827881627.0,2459052124.0,403512672.0,212282780.0,95462250.0,44.48928120599974,0.1621329493790742,1.3258872270775095,14.483876776299969,25.703476844340276,13.644388395346372,10.471737940739583,8.183896940418679,7.751269035532995,15.674698795180722,1947.4615384615383,37.107638888888886,15.545970488081725,10.248687768411006,7.901459854014599,6.281746031746032,8.512,365.5774647887324,13.636170212765958,6.850658857979502,18.82783882783883,17.204301075268816,20.30622009569378,33.5,7.445993031358885,138.58333333333334,45.54040404040404,5.0,13.0,21.0,5.0,5271.0,406.0,12847.0,3107.0,1973.0,175.0,358.0,578.0,881.0,4.05,33.516666666666666,50.625,0.0,42.60833333333333,0.0,3994419.2,0.0,49541939.2,0.0,97116706.13333334,0.0,3433540.2666666666,0.0,3821148.5,24.0,23.0,65.0,0.0,11.0,0.0,33.0,0.0,4218067.0,5449826.0,1852238.0,541374.0,5747917.0,5117469.0,0.0,Active
2025-04-16 21:01:00,ceimno1-06,14095000905.0,498050270.25,34821577449.0,4469727260.0,2993698006.0,1707632280.0,92802252.0,138035567.0,53730982.0,46.9663163929404,0.1943284871334818,1.2883258957840131,13.606592774280392,24.87044767546778,12.897653663619549,10.659991925716591,8.511791813499594,6.732738374823861,89.84615384615384,1.6666666666666667,42.52357320099256,41.55769230769231,10.036350148367951,7.536002304147465,6.111955420466058,7.712121212121212,12.502164502164502,15.037931034482758,10.090909090909092,29.88472622478386,23.70135746606335,14.638709677419357,97.27102803738318,4.7421383647798745,113.06194690265488,214.625,4.0,16.0,31.0,5.0,5350.0,449.0,12479.0,3693.0,2129.0,173.0,708.0,403.0,52.0,1.2166666666666666,31.35,48.125,0.0,54.71666666666667,0.0,770594.1333333333,0.0,33577369.6,0.0,28790510.933333334,0.0,13228987.733333332,0.0,3843021.5,24.0,23.0,63.0,0.0,7.0,0.0,31.0,0.0,3804650.0,4853846.0,1615559.0,2350000.0,5626724.0,4807350.0,0.0,Active
2025-04-16 21:01:00,ceimno1-07,15019844733.333334,284841858.0,38284048201.0,4288622348.0,2486863651.0,916817536.0,39860888.0,114334251.0,68354757.0,50.74755914867366,0.025218863823489,1.228518932510407,12.238354292864209,23.03563065775085,12.533775266589736,10.261086157615352,7.814928711210512,6.983198146002318,22.747252747252748,672.6315789473684,42.89671361502347,12.166666666666666,9.682945154019537,7.367044463818657,5.96780303030303,7.771084337349397,178.0253164556962,14.153333333333334,12.166666666666666,26.090666666666667,18.88405797101449,17.96551724137931,30.046875,12.21875,101.71014492753623,0.0,4.0,18.0,16.0,4.0,5188.0,449.0,12354.0,3579.0,1729.0,147.0,463.0,219.0,18.0,1.0666666666666669,10.35,67.7,0.0,98.9,0.0,1408477.8666666667,0.0,24038058.666666668,0.0,31405397.33333333,0.0,546.1333333333333,0.0,4139049.5,24.0,23.0,62.0,0.0,9.0,0.0,33.0,0.0,4710771.0,4914553.0,1588649.0,2833333.0,5770508.0,5016483.0,0.0,Active
2025-04-16 21:01:00,ceimno1-08,16941132861.333334,673571181.0,45989570851.0,2999502954.0,1834324779.0,2221321751.0,58214012.0,313053621.0,101695340.0,43.21627947715559,0.1908878084202145,1.3506212853275517,14.61552313632224,26.648658374454172,13.80154870777448,10.52371089844308,10.844970906068164,7.91260634184068,7.8125,1235.571428571429,24.685934489402698,23.545454545454547,10.337394836089354,7.643865842894969,6.313974591651543,9.546341463414636,30.011441647597252,13.490697674418604,7.295454545454546,16.403333333333332,60.18493150684932,17.441624365482234,6.275,6.423423423423423,77.08791208791209,31.670454545454547,4.0,15.0,13.0,5.0,5423.0,525.0,14088.0,2412.0,1299.0,245.0,992.0,521.0,132.0,5.033333333333333,4.633333333333334,13.241666666666667,0.0,57.125,0.0,1048576.0,0.0,51593216.0,0.0,13108838.4,0.0,11192456.533333331,0.0,3752677.1666666665,24.0,24.0,68.0,0.0,9.0,0.0,40.0,0.0,4425082.0,4977263.0,1659642.0,1156061.0,5679890.0,4618125.0,0.0,Active
2025-04-16 21:01:00,ceimno1-09,16119991235.333334,683854642.0,40544790165.0,5225479200.0,2589704341.0,2368217499.0,37971112.0,240527931.0,88702026.0,42.17231699121444,0.23393075638329,1.3280069102683345,15.129921548613636,26.86244872553656,14.04304326433625,10.251603281133482,8.453251465252581,7.38998899889989,37.0,936.1111111111112,27.33145009416196,78.97058823529412,9.987043670451948,8.064886592018375,6.122311001843885,8.371951219512194,50.279620853080566,12.732718894009215,9.25,17.655826558265584,21.98,17.26829268292683,95.609375,8.184615384615384,92.64948453608248,100.42307692307692,5.0,16.0,25.0,5.0,5445.0,437.0,13490.0,3583.0,1832.0,228.0,471.0,531.0,34.0,4.333333333333333,34.61666666666667,114.9,0.0,60.93333333333333,0.0,9463944.533333331,0.0,46954905.6,0.0,31368260.266666666,0.0,4320460.8,0.0,4084688.6666666665,24.0,24.0,67.0,0.0,10.0,0.0,35.0,0.0,4144563.0,5892467.0,1913452.0,1738235.0,5708304.0,5111111.0,0.0,Active
2025-04-16 21:01:00,ceimno1-10,16032976786.0,971527108.75,39483655655.0,5736151100.0,2879123603.0,3473340055.0,140929124.0,185513929.0,86325327.0,40.98715542959385,0.2345215757107501,1.3926973582799076,15.402655500214896,27.63024966607614,14.139847015204984,10.660834454912516,8.681159420289855,7.629297458893872,14.94413407821229,1066.75,31.860858257477243,51.31666666666667,10.44475806451613,8.315761448349308,6.50519978106185,6.94375,685.5263157894736,14.807890222984565,9.74626865671642,17.167213114754098,17.251851851851853,18.887096774193548,19.33333333333333,15.291079812206572,82.68229166666667,103.86792452830188,5.0,19.0,24.0,5.0,5177.0,459.0,12705.0,3891.0,2013.0,274.0,445.0,775.0,120.0,12.466666666666669,67.28333333333333,164.94166666666666,0.0,60.49166666666667,0.0,10392371.2,0.0,80427963.73333333,0.0,105794764.8,0.0,2184.5333333333333,0.0,3968472.1666666665,24.0,23.0,69.0,0.0,10.0,0.0,37.0,0.0,4253527.0,5731729.0,1925232.0,1991667.0,5741304.0,4167374.0,0.0,Active
2025-04-16 21:01:00,ceimno1-11,14245187764.333334,485564162.0,34067957545.0,5974612920.0,2692992828.0,1332283146.0,441775560.0,137851749.0,30346193.0,48.28927466334761,0.1224519197163925,1.2821436287976749,12.9078729368529,24.630843475522703,12.56572786764408,9.870662196144174,7.934947768281102,6.811240721102863,34.97560975609756,2104.75,38.58520900321543,9.656307129798902,9.54635989010989,7.569105691056911,6.07824100513992,7.958762886597938,232.8,12.333333333333334,7.23495145631068,18.99142857142857,17.419354838709676,16.308823529411764,82.73333333333333,6.73224043715847,158.125,47.21212121212121,5.0,17.0,25.0,4.0,5211.0,318.0,11998.0,4214.0,1887.0,142.0,406.0,311.0,548.0,3.1333333333333333,0.0,96.96666666666668,0.0,68.24166666666666,0.0,2272460.8,0.0,19409578.666666668,0.0,0.0,0.0,5447133.866666666,0.0,3411097.6666666665,24.0,23.0,62.0,0.0,9.0,0.0,32.0,0.0,3922170.0,2559485.0,1855864.0,1757313.0,5717283.0,4654471.0,0.0,Active
2025-04-16 21:01:00,ceimno1-12,15559669375.333334,1419262048.5,38059663283.0,6303474718.0,2315870125.0,4788505809.0,72065476.0,687114114.0,129362795.0,38.40527491613692,1.3151257470545272,1.3655689266160882,16.06615262190221,28.56885493116212,14.066440868957033,10.769027571404989,8.85472972972973,8.85634328358209,15.961904761904762,1348.5263157894738,24.7195242814668,54.44262295081968,10.47243498022052,8.262179336314427,6.788546255506608,10.63758389261745,98.98606271777004,14.18233295583239,8.692307692307692,19.684887459807072,19.02242152466368,19.95219123505976,19.93846153846154,8.370826010544816,93.43609022556392,135.54545454545453,5.0,17.0,18.0,5.0,5397.0,468.0,12192.0,4472.0,1613.0,214.0,856.0,1016.0,61.0,7.45,82.36666666666666,147.91666666666666,0.0,71.96666666666667,0.0,9583001.6,0.0,94341802.66666669,0.0,142973337.6,0.0,1092.2666666666669,0.0,4173934.5,24.0,24.0,67.0,0.0,10.0,0.0,34.0,0.0,4252047.0,6283746.0,1868918.0,1691803.0,5761379.0,5185714.0,0.0,Active
2025-04-16 21:01:00,ceimno1-13,15303984457.333334,847910265.25,38944923903.0,4855260742.0,2111768727.0,2753034773.0,175893552.0,218619573.0,244093163.0,41.97917790892241,0.569184768862178,1.2932742532699817,14.712345544437069,27.908065848731077,13.33621527976567,10.845123091305704,10.038405159777191,10.907912687585268,12.187134502923977,2805.0666666666666,41.58206686930091,19.0421686746988,10.405405405405403,9.115173674588666,6.406130268199234,6.994047619047619,212.6159420289855,23.146788990825687,10.474747474747474,21.75886524822695,30.95,46.05988023952096,35.27272727272727,7.963768115942029,130.49557522123894,31.70149253731343,5.0,18.0,23.0,5.0,5363.0,359.0,12929.0,3422.0,1472.0,201.0,690.0,658.0,166.0,40.73333333333333,56.45,1574.0583333333334,0.0,178.59166666666667,0.0,99900347.73333332,0.0,0.0,0.0,1849753.6,0.0,0.0,0.0,3960368.1666666665,24.0,29.0,69.0,0.0,10.0,0.0,50.0,0.0,4116048.0,5421580.0,1862386.0,1473195.0,5774965.0,5114035.0,0.0,Active
2025-04-16 21:01:00,ceimno1-14,18736375608.33333,920998441.0,26215334927.0,6787670326.0,23206121572.0,3139090227.0,189711928.0,198975099.0,156216510.0,43.5064233986044,0.3598546187525559,1.3098708123062233,14.379790565673868,26.024686028292088,14.192666163413126,10.907456801577178,8.352270327349524,6.818978728621345,9.213793103448277,1960.2307692307693,34.96793349168646,32.51977401129943,10.306827693411456,7.626282471076184,6.384230913407472,9.106508875739644,163.83734939759037,17.528089887640448,19.587786259541986,24.765625,11.682038834951456,29.197492163009404,6.4375,7.951298701298701,125.71851851851852,69.34782608695652,5.0,23.0,17.0,5.0,4164.0,2478.0,8683.0,4993.0,16325.0,201.0,948.0,847.0,177.0,22.416666666666668,14.533333333333331,901.6916666666668,0.0,96.76666666666668,0.0,49022020.266666666,0.0,0.0,0.0,35832354.13333333,0.0,0.0,0.0,3808970.8333333335,24.0,31.0,65.0,0.0,10.0,0.0,57.0,0.0,4142143.0,3588598.0,2000718.0,1877403.0,5698067.0,5546896.0,0.0,Active
2025-04-16 21:01:00,ceimno1-15,13550086266.333334,954006697.75,24284955188.0,2312633100.0,14052670511.0,3213979717.0,35578624.0,259420462.0,307047988.0,39.89413099020279,0.5419484938324073,1.449397134606647,15.317396964758732,29.105574923458533,13.447884718568412,12.089419535120031,9.804923076923076,7.147557328015952,8.147058823529411,2954.85,42.44851904090268,85.86666666666666,11.782427865869508,9.036697247706424,6.686582381729201,8.544600938967136,721.1024096385543,30.66338259441708,9.25,22.23414634146341,20.84466019417476,26.470338983050848,3.1052631578947367,14.53012048192771,114.22,89.43023255813954,5.0,22.0,24.0,5.0,3286.0,1635.0,7899.0,1629.0,10044.0,232.0,664.0,709.0,90.0,37.48333333333333,0.0,1508.6083333333331,0.0,150.91666666666666,0.0,99038003.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028403.0,24.0,24.0,69.0,0.0,8.0,0.0,42.0,0.0,4156407.0,6252186.0,1848000.0,1206680.0,5613028.0,5094117.0,0.0,Active
2025-04-16 21:01:00,ceimno1-16,12109479629.666666,676850574.0,32763255750.0,2228074104.0,1337109035.0,2109456051.0,350580896.0,176600198.0,70765151.0,41.54498154198378,0.4741524000423157,1.388888888780337,14.258140313983835,29.78768042693717,12.306982207656514,11.206137117582012,9.1416149068323,8.463812436289501,43.02877697841727,2318.5454545454545,25.495238095238093,24.99345650500385,10.811774695726012,8.773202614379086,6.619804400977995,9.127118644067796,227.4833333333333,21.49778761061947,8.702200825309491,16.67824074074074,16.1875,17.642857142857142,77.06944444444444,7.584,50.24657534246575,45.6993006993007,4.0,31.0,19.0,5.0,4011.0,468.0,11031.0,1610.0,986.0,190.0,370.0,525.0,2598.0,23.05,18.616666666666667,864.075,0.0,78.21666666666667,0.0,52427707.73333333,0.0,0.0,0.0,55604565.333333336,0.0,0.0,0.0,3499785.5,24.0,22.0,67.0,0.0,7.0,0.0,36.0,0.0,4055252.0,3682857.0,1798757.0,816474.0,5456165.0,5189208.0,0.0,Active
2025-04-16 21:01:00,ceimno1-17,11777212335.666666,773905441.0,29111068510.0,4161955974.0,2058612523.0,2290247150.0,61957656.0,623520092.0,119896866.0,38.55912625645145,0.6385213186709763,1.40306658236215,15.38752362521048,31.04809912957013,12.741020790153923,12.355474831344058,10.63292469352014,8.004225352112677,51.91666666666666,2136.6428571428573,36.97071129707113,19.589147286821703,11.483225738173353,9.094752736881842,6.615925058548009,11.791666666666666,124.77307692307691,27.52173913043478,7.276785714285714,46.2882096069869,27.449781659388645,20.51063829787234,94.3061224489796,7.3364928909952605,79.4367816091954,21.332490518331227,5.0,20.0,21.0,5.0,3965.0,314.0,9678.0,2878.0,1422.0,145.0,893.0,478.0,903.0,19.133333333333333,40.3,948.1416666666668,0.0,70.375,0.0,54623709.86666667,0.0,0.0,0.0,37451639.46666667,0.0,0.0,0.0,3986459.8333333335,24.0,30.0,74.0,0.0,8.0,0.0,36.0,0.0,4128053.0,6339539.0,1936707.0,742524.0,5809436.0,4962500.0,0.0,Active
