time,server,req_live_dash,req_live_hls,req_live_smooth,req_vod_dash,req_vod_hls,req_vod_http,req_vod_iplus,req_vod_smooth,req_vod_unknown,req_live_unknown
2025-01-12 20:23:00,ceimpe1-02,16007.0,29.0,16898.0,1998.0,78.0,,,137.0,,
2025-01-12 20:23:00,ceimpe1-03,11748.0,3767.0,1336.0,27156.0,94.0,,,732.0,14.0,
2025-01-12 20:23:00,ceimpe1-04,26362.0,1251.0,1657.0,1420.0,197.0,,,247.0,11.0,
2025-01-12 20:23:00,ceimpe1-05,26631.0,1372.0,1302.0,2018.0,68.0,,,244.0,133.0,
2025-01-12 20:23:00,ceimpe1-06,31319.0,5188.0,3577.0,5625.0,255.0,,,596.0,14546.0,
2025-01-12 20:23:00,ceimpe1-07,23632.0,2204.0,1601.0,1386.0,129.0,,,335.0,7.0,
2025-01-12 20:23:00,ceimpe1-08,15114.0,6977.0,17558.0,1237.0,114.0,,,238.0,3603.0,
2025-01-12 20:23:00,ceimpe1-09,21657.0,739.0,807.0,940.0,73.0,,,185.0,2.0,
2025-01-12 20:23:00,ceimpe1-10,24953.0,2291.0,2445.0,1123.0,168.0,,,258.0,,
2025-01-12 20:23:00,ceimpe1-11,22745.0,1307.0,2739.0,752.0,121.0,,,324.0,3.0,
2025-01-12 20:23:00,ceimpe1-12,24792.0,2675.0,16730.0,683.0,35.0,,,102.0,3287.0,
2025-01-12 20:23:00,ceimpe1-13,42308.0,2674.0,10543.0,556.0,54.0,,,211.0,18.0,
2025-01-12 20:23:00,ceimpe1-14,55384.0,8272.0,6378.0,2837.0,112.0,,,376.0,1726.0,
2025-01-12 20:23:00,ceimpe1-15,39592.0,6430.0,32915.0,2981.0,99.0,,,287.0,24.0,
2025-01-12 20:23:00,ceimpe1-16,60551.0,9686.0,7930.0,2096.0,130.0,,,394.0,51.0,
2025-01-12 20:23:00,ceimsm1-01,41459.0,7053.0,10973.0,695.0,87.0,,,196.0,66.0,
2025-01-12 20:23:00,ceimsm1-02,34096.0,8865.0,10749.0,863.0,30.0,,,129.0,100.0,
2025-01-12 20:23:00,ceimsm1-03,40409.0,6323.0,7448.0,770.0,56.0,,,138.0,64.0,
2025-01-12 20:23:00,ceimsm1-04,43085.0,4331.0,8894.0,828.0,47.0,,,248.0,85.0,
2025-01-12 20:23:00,ceimsm1-05,44019.0,7041.0,8294.0,582.0,27.0,,,137.0,20.0,
2025-01-12 20:23:00,ceimsm1-06,41578.0,9354.0,10038.0,647.0,18.0,,,276.0,83.0,
2025-01-12 20:23:00,ceimsm1-07,11929.0,1040.0,1275.0,243.0,,,,77.0,13.0,
2025-01-12 20:23:00,ceimsm1-08,13359.0,7752.0,13575.0,715.0,74.0,,,892.0,9510.0,
2025-01-12 20:23:00,ceimsm1-09,12042.0,4585.0,1301.0,468.0,37.0,,,130.0,14.0,
2025-01-12 20:23:00,ceimsm1-10,13663.0,2380.0,8913.0,862.0,28.0,,,1156.0,11243.0,
2025-01-12 20:23:00,ceimsm1-11,9546.0,483.0,8157.0,383.0,7.0,,,58.0,7.0,
2025-01-12 20:23:00,ceimsm1-12,10630.0,2471.0,1494.0,434.0,98.0,,,92.0,110.0,
2025-01-12 20:23:00,ceimsm1-13,10927.0,536.0,860.0,1432.0,23.0,,,93.0,27.0,
2025-01-12 20:23:00,ceimsm1-14,10930.0,1732.0,6491.0,568.0,7.0,,,76.0,73.0,
2025-01-12 20:23:00,ceimsm1-15,13039.0,948.0,609.0,434.0,60.0,,,181.0,38.0,
2025-01-12 20:23:00,ceimsm1-16,9902.0,1379.0,10340.0,506.0,29.0,,,137.0,45.0,
2025-01-12 20:23:00,ceimsm1-17,16310.0,958.0,1873.0,360.0,5.0,,,81.0,173.0,
2025-01-12 20:23:00,ceimsm1-18,16501.0,2167.0,2002.0,401.0,28.0,,,160.0,102.0,
2025-01-12 20:23:00,codmno1-05,,5.0,15.0,1272.0,,,,,,
2025-01-12 20:23:30,cecbep1-01,6356.0,2709.0,979.0,2420.0,625.0,,,227.0,788.0,
2025-01-12 20:23:30,cecbep1-02,7735.0,2661.0,1443.0,2846.0,1053.0,,,171.0,836.0,
2025-01-12 20:23:30,cecbep1-03,10708.0,2804.0,920.0,2475.0,916.0,,,259.0,1629.0,
2025-01-12 20:23:30,cecbep1-04,10449.0,3625.0,3210.0,4165.0,1468.0,,,353.0,2368.0,
2025-01-12 20:23:30,cecbep1-05,8029.0,2731.0,1097.0,3587.0,1206.0,,,410.0,3765.0,
2025-01-12 20:23:30,cecbep1-06,8968.0,4366.0,1252.0,3158.0,1198.0,,,337.0,1206.0,
2025-01-12 20:23:30,cecbep1-07,6768.0,4234.0,4087.0,2973.0,807.0,,,214.0,950.0,
2025-01-12 20:23:30,cecbep1-08,9895.0,4978.0,1199.0,11987.0,1030.0,,,299.0,870.0,
2025-01-12 20:23:30,cecblbg1-01,5522.0,653.0,2070.0,4787.0,1491.0,,,307.0,2896.0,
2025-01-12 20:23:30,cecblbg1-02,4860.0,768.0,1401.0,3646.0,1158.0,,,419.0,852.0,
2025-01-12 20:23:30,cecblbg1-03,4424.0,467.0,3848.0,3006.0,1025.0,,,204.0,863.0,
2025-01-12 20:23:30,cecblbg1-04,4313.0,453.0,2944.0,3847.0,1164.0,,,254.0,1079.0,
2025-01-12 20:23:30,cecblbg1-05,2984.0,614.0,826.0,2749.0,1019.0,,,316.0,659.0,
2025-01-12 20:23:30,cecblbg1-06,5486.0,1257.0,1205.0,4535.0,1698.0,,,468.0,818.0,
2025-01-12 20:23:30,cecblbg1-07,3832.0,637.0,974.0,4190.0,1244.0,,,268.0,1040.0,
2025-01-12 20:23:30,cecblbg1-08,4608.0,946.0,1117.0,36834.0,1603.0,,,447.0,859.0,
2025-01-12 20:23:30,cecpmmo1-01,2971.0,452.0,550.0,1184.0,147.0,,,183.0,666.0,
2025-01-12 20:23:30,cecpmmo1-02,7440.0,691.0,1584.0,1407.0,196.0,,,210.0,2461.0,
2025-01-12 20:23:30,cecpmmo1-03,2771.0,507.0,279.0,1164.0,44.0,,,184.0,746.0,
2025-01-12 20:23:30,cecpmmo1-04,4711.0,827.0,3714.0,1905.0,56.0,,,184.0,711.0,
2025-01-12 20:23:30,cecpmmo1-05,2159.0,317.0,375.0,962.0,45.0,,,144.0,903.0,
2025-01-12 20:23:30,cecpmmo1-06,3729.0,758.0,710.0,1478.0,142.0,,,249.0,734.0,
2025-01-12 20:23:30,cecpmmo1-07,2776.0,532.0,2138.0,891.0,114.0,,,125.0,713.0,
2025-01-12 20:23:30,cecpmmo1-08,4176.0,365.0,772.0,1707.0,78.0,,,159.0,652.0,
2025-01-12 20:23:30,cecssb1-01,4747.0,1236.0,3504.0,2487.0,952.0,,,609.0,1399.0,
2025-01-12 20:23:30,cecssb1-02,3991.0,799.0,591.0,2260.0,703.0,,,316.0,1084.0,
2025-01-12 20:23:30,cecssb1-03,5920.0,1644.0,1771.0,3564.0,781.0,,,402.0,4371.0,
2025-01-12 20:23:30,cecssb1-04,4315.0,542.0,520.0,1986.0,662.0,,,342.0,987.0,
2025-01-12 20:23:30,cecssb1-05,2718.0,1097.0,641.0,8239.0,385.0,,,212.0,779.0,
2025-01-12 20:23:30,cecssb1-06,7726.0,969.0,1140.0,2293.0,1081.0,,,477.0,1241.0,
2025-01-12 20:23:30,cecssb1-07,5814.0,879.0,3123.0,2360.0,2160.0,,,496.0,1129.0,
2025-01-12 20:23:30,cecssb1-08,3695.0,580.0,1048.0,2956.0,848.0,,,374.0,1859.0,
2025-01-12 20:23:30,cefovpo1-01,6597.0,1299.0,3162.0,,,,,144.0,755.0,
2025-01-12 20:23:30,cefovpo1-02,11924.0,1307.0,4241.0,38.0,,,,84.0,593.0,
2025-01-12 20:23:30,ceihta1-01,3573.0,799.0,921.0,1875.0,651.0,,,568.0,3205.0,
2025-01-12 20:23:30,ceihta1-02,4364.0,1043.0,1264.0,2772.0,1517.0,,,794.0,3432.0,
2025-01-12 20:23:30,ceihta1-03,4630.0,2017.0,1193.0,1850.0,640.0,,,768.0,2998.0,
2025-01-12 20:23:30,ceihta1-04,6123.0,971.0,4107.0,2086.0,1086.0,,,980.0,2737.0,
2025-01-12 20:23:30,ceihta1-05,291.0,634.0,,28379.0,423.0,,,97.0,40.0,
2025-01-12 20:23:30,ceihta1-06,2561.0,691.0,785.0,4597.0,527.0,,,396.0,1776.0,
2025-01-12 20:23:30,ceihta1-07,1693.0,439.0,436.0,22425.0,455.0,,,104.0,91.0,
2025-01-12 20:23:30,ceihta1-08,4308.0,861.0,1191.0,10039.0,1043.0,,,523.0,662.0,
2025-01-12 20:23:30,ceihta1-09,4551.0,828.0,960.0,2480.0,710.0,,,847.0,4576.0,
2025-01-12 20:23:30,ceihta1-10,2986.0,547.0,679.0,17772.0,661.0,,,432.0,334.0,
2025-01-12 20:23:30,ceihta1-11,4212.0,742.0,910.0,2257.0,862.0,,,720.0,3340.0,
2025-01-12 20:23:30,ceihta1-12,3023.0,386.0,690.0,15614.0,2159.0,,,461.0,65.0,
2025-01-12 20:23:30,ceihta1-13,3588.0,785.0,2461.0,1709.0,960.0,,,578.0,3142.0,
2025-01-12 20:23:30,ceihta1-14,3648.0,693.0,1363.0,1678.0,820.0,,,611.0,2857.0,
2025-01-12 20:23:30,ceihta1-15,2602.0,531.0,774.0,1319.0,646.0,,,882.0,2729.0,
2025-01-12 20:23:30,ceihta1-16,1859.0,420.0,271.0,23720.0,939.0,,,304.0,63.0,
2025-01-12 20:23:30,ceihta1-17,709.0,184.0,135.0,34773.0,478.0,,,170.0,67.0,
2025-01-12 20:23:30,ceihta1-18,4060.0,936.0,1360.0,2484.0,1325.0,,,655.0,7904.0,
2025-01-12 20:23:30,ceihta1-19,3631.0,654.0,782.0,1570.0,804.0,,,578.0,2762.0,
2025-01-12 20:23:30,ceihta1-20,3529.0,624.0,862.0,2644.0,2225.0,,,696.0,4392.0,
2025-01-12 20:23:30,ceimno1-01,19440.0,1117.0,1307.0,1049.0,60.0,,,104.0,23.0,
2025-01-12 20:23:30,ceimno1-02,15342.0,1944.0,7663.0,1200.0,69.0,,,229.0,47.0,
2025-01-12 20:23:30,ceimno1-03,19697.0,2024.0,2644.0,778.0,289.0,,,92.0,43.0,
2025-01-12 20:23:30,ceimno1-04,15301.0,3946.0,320.0,1260.0,158.0,,,153.0,19.0,
2025-01-12 20:23:30,ceimno1-05,17492.0,1245.0,1144.0,1157.0,102.0,,,954.0,5.0,
2025-01-12 20:23:30,ceimno1-06,20454.0,1645.0,1491.0,537.0,108.0,,,257.0,25.0,
2025-01-12 20:23:30,ceimno1-07,18510.0,2574.0,2934.0,422.0,129.0,,,121.0,50.0,
2025-01-12 20:23:30,ceimno1-08,18987.0,887.0,769.0,607.0,67.0,,,254.0,8.0,
2025-01-12 20:23:30,ceimno1-09,19772.0,1690.0,1433.0,565.0,47.0,,,175.0,38.0,
2025-01-12 20:23:30,ceimno1-10,20894.0,935.0,1091.0,709.0,28.0,,,430.0,36.0,
2025-01-12 20:23:30,ceimno1-11,14120.0,2341.0,16503.0,1362.0,59.0,,,83.0,58.0,
2025-01-12 20:23:30,ceimno1-12,20099.0,709.0,857.0,864.0,129.0,,,383.0,8.0,
2025-01-12 20:23:30,ceimno1-13,6.0,,30.0,15.0,,,,,,
2025-01-12 20:23:30,ceimno1-14,8787.0,7080.0,18598.0,847.0,76.0,,,117.0,13.0,
2025-01-12 20:23:30,ceimno1-15,8800.0,522.0,17276.0,701.0,94.0,,,204.0,26.0,
2025-01-12 20:23:30,ceimno1-16,13231.0,547.0,482.0,420.0,29.0,,,97.0,13.0,
2025-01-12 20:23:30,ceimno1-17,14213.0,1193.0,988.0,453.0,25.0,,,148.0,1.0,
2025-01-12 20:23:30,ceimno1-18,6092.0,2111.0,529.0,12533.0,164.0,,,242.0,62.0,
2025-01-12 20:23:30,ceimno1-19,53165.0,20415.0,18756.0,9223.0,239.0,,,482.0,501.0,
2025-01-12 20:23:30,ceimpe1-01,25226.0,1252.0,1887.0,2260.0,132.0,,,271.0,16.0,
2025-01-12 20:23:30,ceimpe1-02,15853.0,12.0,16847.0,1980.0,98.0,,,139.0,,
2025-01-12 20:23:30,ceimpe1-03,11574.0,3477.0,1342.0,27656.0,55.0,,,721.0,20.0,
2025-01-12 20:23:30,ceimpe1-04,26222.0,1219.0,1644.0,1363.0,134.0,,,229.0,,
2025-01-12 20:23:30,ceimpe1-05,26878.0,1663.0,1294.0,1982.0,77.0,,,209.0,105.0,
2025-01-12 20:23:30,ceimpe1-06,27838.0,5235.0,2958.0,4091.0,349.0,,,506.0,2179.0,
2025-01-12 20:23:30,ceimpe1-07,23322.0,2510.0,1570.0,1325.0,86.0,,,334.0,11.0,
2025-01-12 20:23:30,ceimpe1-08,20116.0,8577.0,18968.0,1893.0,114.0,,,239.0,12533.0,
2025-01-12 20:23:30,ceimpe1-09,21482.0,707.0,821.0,896.0,24.0,,,196.0,20.0,
2025-01-12 20:23:30,ceimpe1-10,24909.0,2744.0,2350.0,1084.0,61.0,,,250.0,5.0,
2025-01-12 20:23:30,ceimpe1-11,22414.0,1467.0,2713.0,703.0,97.0,,,298.0,13.0,
2025-01-12 20:23:30,ceimpe1-12,24079.0,2365.0,13851.0,544.0,55.0,,,103.0,679.0,
2025-01-12 20:23:30,ceimpe1-13,41949.0,3494.0,10459.0,553.0,15.0,,,211.0,1.0,
2025-01-12 20:23:30,ceimpe1-14,55173.0,8306.0,6355.0,2718.0,85.0,,,360.0,1492.0,
2025-01-12 20:23:30,ceimpe1-15,39250.0,7061.0,32733.0,3048.0,170.0,,,301.0,24.0,
2025-01-12 20:23:30,ceimpe1-16,61913.0,13452.0,9180.0,2181.0,94.0,,,379.0,8318.0,
2025-01-12 20:23:30,ceimsm1-01,40766.0,6450.0,10960.0,681.0,60.0,,,195.0,83.0,
2025-01-12 20:23:30,ceimsm1-02,33766.0,8115.0,10702.0,825.0,51.0,,,128.0,17.0,
2025-01-12 20:23:30,ceimsm1-03,39998.0,5918.0,7401.0,746.0,33.0,,,114.0,127.0,
2025-01-12 20:23:30,ceimsm1-04,42541.0,4303.0,8885.0,797.0,56.0,,,255.0,61.0,
2025-01-12 20:23:30,ceimsm1-05,43320.0,6804.0,8232.0,583.0,53.0,,,134.0,30.0,
2025-01-12 20:23:30,ceimsm1-06,40824.0,8492.0,10034.0,623.0,57.0,,,272.0,125.0,
2025-01-12 20:23:30,ceimsm1-07,11842.0,1024.0,1226.0,272.0,23.0,,,76.0,10.0,
2025-01-12 20:23:30,ceimsm1-08,10977.0,4978.0,12816.0,592.0,52.0,,,317.0,2633.0,
2025-01-12 20:23:30,ceimsm1-09,11631.0,4140.0,1283.0,426.0,10.0,,,138.0,31.0,
2025-01-12 20:23:30,ceimsm1-10,13914.0,3274.0,11127.0,638.0,65.0,,,660.0,3792.0,
2025-01-12 20:23:30,ceimsm1-11,9418.0,434.0,8142.0,383.0,25.0,,,52.0,8.0,
2025-01-12 20:23:30,ceimsm1-12,10540.0,2288.0,1509.0,437.0,309.0,,,108.0,340.0,
2025-01-12 20:23:30,ceimsm1-13,10750.0,475.0,841.0,1416.0,66.0,,,100.0,39.0,
2025-01-12 20:23:30,ceimsm1-14,10785.0,1567.0,6498.0,529.0,65.0,,,76.0,30.0,
2025-01-12 20:23:30,ceimsm1-15,12908.0,653.0,598.0,423.0,48.0,,,186.0,23.0,
2025-01-12 20:23:30,ceimsm1-16,9795.0,1235.0,10278.0,472.0,26.0,,,134.0,16.0,
2025-01-12 20:23:30,ceimsm1-17,16124.0,880.0,1867.0,377.0,6.0,,,76.0,85.0,
2025-01-12 20:23:30,ceimsm1-18,16284.0,2188.0,1943.0,399.0,20.0,,,161.0,50.0,
2025-01-12 20:23:30,codmno1-05,,6.0,15.0,1375.0,,,,,,
2025-01-12 20:24:00,cecbep1-01,6269.0,2478.0,981.0,2527.0,707.0,,,228.0,714.0,
2025-01-12 20:24:00,cecbep1-02,7539.0,2621.0,1422.0,2801.0,1225.0,,,203.0,813.0,
2025-01-12 20:24:00,cecbep1-03,10559.0,2333.0,910.0,2588.0,929.0,,,233.0,1400.0,
2025-01-12 20:24:00,cecbep1-04,10393.0,3538.0,3231.0,4216.0,1560.0,,,431.0,2762.0,
2025-01-12 20:24:00,cecbep1-05,7978.0,2779.0,1128.0,3737.0,1245.0,,,405.0,3983.0,
2025-01-12 20:24:00,cecbep1-06,9042.0,4251.0,1291.0,3059.0,1170.0,,,368.0,1462.0,
2025-01-12 20:24:00,cecbep1-07,6751.0,4243.0,4073.0,3055.0,848.0,,,230.0,996.0,
2025-01-12 20:24:00,cecbep1-08,9435.0,4752.0,1218.0,11944.0,1181.0,,,342.0,1082.0,
2025-01-12 20:24:00,cecblbg1-01,5528.0,609.0,2043.0,4821.0,1138.0,,,280.0,2700.0,
2025-01-12 20:24:00,cecblbg1-02,4788.0,751.0,1391.0,3838.0,999.0,,,366.0,856.0,
2025-01-12 20:24:00,cecblbg1-03,4424.0,430.0,3827.0,3097.0,988.0,,,233.0,859.0,
2025-01-12 20:24:00,cecblbg1-04,4319.0,501.0,2898.0,3726.0,1185.0,,,250.0,993.0,
2025-01-12 20:24:00,cecblbg1-05,2979.0,493.0,870.0,2685.0,1063.0,,,325.0,596.0,
2025-01-12 20:24:00,cecblbg1-06,5507.0,1187.0,1178.0,4512.0,1348.0,,,464.0,808.0,
2025-01-12 20:24:00,cecblbg1-07,3898.0,623.0,964.0,4066.0,923.0,,,298.0,1170.0,
2025-01-12 20:24:00,cecblbg1-08,4456.0,985.0,1116.0,34915.0,1126.0,,,431.0,969.0,
2025-01-12 20:24:00,cecpmmo1-01,2931.0,420.0,576.0,1260.0,61.0,,,237.0,1190.0,
2025-01-12 20:24:00,cecpmmo1-02,7232.0,649.0,1574.0,1416.0,137.0,,,193.0,1886.0,
2025-01-12 20:24:00,cecpmmo1-03,2699.0,429.0,281.0,1165.0,41.0,,,187.0,695.0,
2025-01-12 20:24:00,cecpmmo1-04,4563.0,864.0,3718.0,1777.0,68.0,,,172.0,1079.0,
2025-01-12 20:24:00,cecpmmo1-05,2049.0,260.0,361.0,1010.0,57.0,,,155.0,848.0,
2025-01-12 20:24:00,cecpmmo1-06,3612.0,552.0,707.0,1469.0,227.0,,,255.0,770.0,
2025-01-12 20:24:00,cecpmmo1-07,2705.0,458.0,2126.0,935.0,93.0,,,121.0,553.0,
2025-01-12 20:24:00,cecpmmo1-08,4032.0,331.0,819.0,1596.0,32.0,,,170.0,727.0,
2025-01-12 20:24:00,cecssb1-01,4686.0,1231.0,3470.0,2507.0,933.0,,,560.0,1639.0,
2025-01-12 20:24:00,cecssb1-02,3796.0,634.0,586.0,2251.0,872.0,,,272.0,1168.0,
2025-01-12 20:24:00,cecssb1-03,5716.0,1586.0,1760.0,3652.0,861.0,,,302.0,3925.0,
2025-01-12 20:24:00,cecssb1-04,4187.0,668.0,530.0,1919.0,716.0,,,318.0,1054.0,
2025-01-12 20:24:00,cecssb1-05,2570.0,1014.0,632.0,8211.0,460.0,,,264.0,886.0,
2025-01-12 20:24:00,cecssb1-06,7532.0,886.0,1132.0,2297.0,1137.0,,,477.0,1864.0,
2025-01-12 20:24:00,cecssb1-07,5506.0,915.0,3122.0,2343.0,877.0,,,494.0,1159.0,
2025-01-12 20:24:00,cecssb1-08,3541.0,741.0,1052.0,2914.0,799.0,,,345.0,1948.0,
2025-01-12 20:24:00,cefovpo1-01,6346.0,1363.0,3166.0,7.0,,,,266.0,1367.0,
2025-01-12 20:24:00,cefovpo1-02,11596.0,1351.0,4210.0,47.0,,,,87.0,599.0,
2025-01-12 20:24:00,ceihta1-01,3581.0,764.0,970.0,2075.0,786.0,,,616.0,2843.0,
2025-01-12 20:24:00,ceihta1-02,4446.0,1109.0,1314.0,3509.0,1213.0,,,940.0,2856.0,
2025-01-12 20:24:00,ceihta1-03,4506.0,2001.0,1250.0,2064.0,930.0,,,896.0,2950.0,
2025-01-12 20:24:00,ceihta1-04,6046.0,894.0,4217.0,2380.0,1358.0,,,884.0,3105.0,
2025-01-12 20:24:00,ceihta1-05,283.0,690.0,,29683.0,404.0,,,100.0,73.0,
2025-01-12 20:24:00,ceihta1-06,2554.0,577.0,819.0,3986.0,575.0,,,368.0,3199.0,
2025-01-12 20:24:00,ceihta1-07,1600.0,413.0,447.0,21471.0,572.0,,,109.0,166.0,
2025-01-12 20:24:00,ceihta1-08,4298.0,807.0,1291.0,10329.0,1084.0,,,732.0,2736.0,
2025-01-12 20:24:00,ceihta1-09,4495.0,976.0,994.0,3795.0,935.0,,,882.0,7219.0,
2025-01-12 20:24:00,ceihta1-10,2950.0,518.0,712.0,17584.0,725.0,,,750.0,3596.0,
2025-01-12 20:24:00,ceihta1-11,4240.0,974.0,955.0,2382.0,848.0,,,804.0,3021.0,
2025-01-12 20:24:00,ceihta1-12,3015.0,421.0,726.0,20030.0,2002.0,,,490.0,2311.0,
2025-01-12 20:24:00,ceihta1-13,3536.0,861.0,2450.0,1934.0,1126.0,,,703.0,2265.0,
2025-01-12 20:24:00,ceihta1-14,3673.0,705.0,1450.0,2490.0,924.0,,,562.0,2529.0,
2025-01-12 20:24:00,ceihta1-15,2565.0,615.0,796.0,1531.0,622.0,,,824.0,2458.0,
2025-01-12 20:24:00,ceihta1-16,1818.0,351.0,270.0,22722.0,898.0,,,343.0,68.0,
2025-01-12 20:24:00,ceihta1-17,692.0,169.0,136.0,33423.0,612.0,,,166.0,60.0,
2025-01-12 20:24:00,ceihta1-18,4021.0,926.0,1415.0,3053.0,1023.0,,,652.0,16254.0,
2025-01-12 20:24:00,ceihta1-19,3674.0,578.0,862.0,1720.0,827.0,,,546.0,2428.0,
2025-01-12 20:24:00,ceihta1-20,3477.0,579.0,843.0,2735.0,1773.0,,,581.0,5754.0,
2025-01-12 20:24:00,ceimno1-01,18678.0,1022.0,1303.0,1017.0,43.0,,,110.0,21.0,
2025-01-12 20:24:00,ceimno1-02,14765.0,1848.0,7680.0,1178.0,44.0,,,230.0,39.0,
2025-01-12 20:24:00,ceimno1-03,18946.0,1788.0,2606.0,754.0,295.0,,,91.0,13.0,
2025-01-12 20:24:00,ceimno1-04,14768.0,3987.0,342.0,1286.0,83.0,,,152.0,7.0,
2025-01-12 20:24:00,ceimno1-05,16769.0,1179.0,1142.0,1153.0,238.0,,,951.0,9.0,
2025-01-12 20:24:00,ceimno1-06,19698.0,1306.0,1490.0,542.0,89.0,,,258.0,14.0,
2025-01-12 20:24:00,ceimno1-07,17697.0,2133.0,2978.0,441.0,122.0,,,126.0,50.0,
2025-01-12 20:24:00,ceimno1-08,18355.0,832.0,789.0,608.0,40.0,,,236.0,17.0,
2025-01-12 20:24:00,ceimno1-09,18964.0,1383.0,1421.0,556.0,82.0,,,166.0,21.0,
2025-01-12 20:24:00,ceimno1-10,19979.0,796.0,1080.0,731.0,103.0,,,421.0,44.0,
2025-01-12 20:24:00,ceimno1-11,13419.0,2262.0,16485.0,1348.0,66.0,,,87.0,23.0,
2025-01-12 20:24:00,ceimno1-12,19450.0,622.0,868.0,945.0,124.0,,,414.0,16.0,
2025-01-12 20:24:00,ceimno1-13,5.0,,30.0,15.0,,,,,,
2025-01-12 20:24:00,ceimno1-14,8412.0,6263.0,18510.0,896.0,97.0,,,104.0,16.0,
2025-01-12 20:24:00,ceimno1-15,8421.0,522.0,17204.0,727.0,117.0,,,224.0,7.0,
2025-01-12 20:24:00,ceimno1-16,12758.0,482.0,497.0,433.0,46.0,,,126.0,509.0,
2025-01-12 20:24:00,ceimno1-17,13649.0,1030.0,964.0,440.0,69.0,,,152.0,7.0,
2025-01-12 20:24:00,ceimno1-18,5880.0,1901.0,518.0,12289.0,197.0,,,244.0,39.0,
2025-01-12 20:24:00,ceimno1-19,51594.0,20523.0,18937.0,7578.0,357.0,,,474.0,127.0,
2025-01-12 20:24:00,ceimpe1-01,24747.0,1107.0,1881.0,2239.0,148.0,,,262.0,2.0,
2025-01-12 20:24:00,ceimpe1-02,15740.0,16.0,16876.0,1991.0,44.0,,,130.0,,
2025-01-12 20:24:00,ceimpe1-03,11238.0,3238.0,1321.0,26539.0,84.0,,,718.0,19.0,
2025-01-12 20:24:00,ceimpe1-04,25561.0,1165.0,1660.0,1403.0,112.0,,,221.0,5.0,
2025-01-12 20:24:00,ceimpe1-05,25757.0,1327.0,1359.0,1994.0,177.0,,,214.0,92.0,
2025-01-12 20:24:00,ceimpe1-06,30733.0,4118.0,2815.0,4033.0,131.0,,,529.0,335.0,
2025-01-12 20:24:00,ceimpe1-07,22606.0,2234.0,1584.0,1304.0,65.0,,,334.0,10.0,
2025-01-12 20:24:00,ceimpe1-08,17881.0,7835.0,18925.0,2082.0,155.0,,,224.0,2728.0,
2025-01-12 20:24:00,ceimpe1-09,20989.0,622.0,811.0,940.0,46.0,,,202.0,4.0,
2025-01-12 20:24:00,ceimpe1-10,24495.0,2337.0,2386.0,1084.0,57.0,,,249.0,4.0,
2025-01-12 20:24:00,ceimpe1-11,21970.0,1288.0,2726.0,739.0,98.0,,,298.0,7.0,
2025-01-12 20:24:00,ceimpe1-12,23019.0,1873.0,12857.0,529.0,24.0,,,94.0,26.0,
2025-01-12 20:24:00,ceimpe1-13,40637.0,2861.0,10478.0,538.0,44.0,,,208.0,3.0,
2025-01-12 20:24:00,ceimpe1-14,53685.0,7811.0,6553.0,2956.0,106.0,,,398.0,1903.0,
2025-01-12 20:24:00,ceimpe1-15,37966.0,6343.0,32897.0,2888.0,184.0,,,288.0,22.0,
2025-01-12 20:24:00,ceimpe1-16,67677.0,14357.0,11088.0,4331.0,349.0,,,416.0,15520.0,
2025-01-12 20:24:00,ceimsm1-01,39334.0,5958.0,10897.0,700.0,96.0,,,186.0,86.0,
2025-01-12 20:24:00,ceimsm1-02,32741.0,7556.0,10715.0,851.0,53.0,,,171.0,127.0,
2025-01-12 20:24:00,ceimsm1-03,38477.0,5568.0,7362.0,771.0,63.0,,,106.0,74.0,
2025-01-12 20:24:00,ceimsm1-04,41262.0,3765.0,8884.0,834.0,42.0,,,292.0,70.0,
2025-01-12 20:24:00,ceimsm1-05,41870.0,6059.0,8235.0,552.0,30.0,,,136.0,42.0,
2025-01-12 20:24:00,ceimsm1-06,39176.0,7865.0,9904.0,616.0,86.0,,,272.0,116.0,
2025-01-12 20:24:00,ceimsm1-07,11442.0,974.0,1254.0,239.0,14.0,,,76.0,17.0,
2025-01-12 20:24:00,ceimsm1-08,10047.0,4117.0,12648.0,616.0,25.0,,,248.0,165.0,
2025-01-12 20:24:00,ceimsm1-09,11537.0,3854.0,1284.0,435.0,52.0,,,146.0,85.0,
2025-01-12 20:24:00,ceimsm1-10,11686.0,1817.0,9353.0,469.0,93.0,,,557.0,888.0,
2025-01-12 20:24:00,ceimsm1-11,9222.0,425.0,8156.0,366.0,4.0,,,49.0,47.0,
2025-01-12 20:24:00,ceimsm1-12,13039.0,4471.0,2576.0,1031.0,311.0,,,1036.0,13878.0,
2025-01-12 20:24:00,ceimsm1-13,10510.0,462.0,846.0,1402.0,69.0,,,95.0,38.0,
2025-01-12 20:24:00,ceimsm1-14,10696.0,1367.0,6517.0,538.0,22.0,,,78.0,81.0,
2025-01-12 20:24:00,ceimsm1-15,12530.0,612.0,599.0,430.0,34.0,,,195.0,47.0,
2025-01-12 20:24:00,ceimsm1-16,9605.0,1142.0,10219.0,484.0,18.0,,,138.0,37.0,
2025-01-12 20:24:00,ceimsm1-17,15545.0,860.0,1837.0,383.0,15.0,,,76.0,185.0,
2025-01-12 20:24:00,ceimsm1-18,15671.0,2073.0,1956.0,398.0,5.0,,,145.0,140.0,
2025-01-12 20:24:00,codmno1-05,,6.0,16.0,1506.0,,,,,,
