time,server,avg_bitrate_protocol_dash_live,avg_bitrate_protocol_dash_vod,avg_bitrate_protocol_hls_live,avg_bitrate_protocol_hls_vod,avg_bitrate_protocol_http_vod,avg_bitrate_protocol_iplus_vod,avg_bitrate_protocol_smooth_live,avg_bitrate_protocol_smooth_vod,avg_bitrate_protocol_unknown_live,avg_bitrate_protocol_unknown_vod
2025-01-12 20:14:30,ceimsm1-06,4297255.0,7015837.0,1933073.0,2590000.0,,,5716529.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-07,4574070.0,6810776.0,1963628.0,2480000.0,,,5835643.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-08,4586305.0,7790725.0,2041046.0,5000000.0,,,5681077.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-09,4672819.0,7244924.0,2272643.0,4641025.0,,,5831407.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-10,4384062.0,6786933.0,2392881.0,2193548.0,,,5767616.0,4935430.0,,0.0
2025-01-12 20:14:30,ceimsm1-11,4614004.0,7251793.0,2085034.0,5000000.0,,,5817701.0,4985714.0,,0.0
2025-01-12 20:14:30,ceimsm1-12,4418079.0,6942015.0,2009261.0,2997727.0,,,5759347.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-13,4676761.0,6864272.0,2038620.0,3276595.0,,,5724166.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-14,4621533.0,7009512.0,2086590.0,1982352.0,,,5850315.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-15,4646269.0,7272685.0,2524102.0,2986363.0,,,5988095.0,4771573.0,,0.0
2025-01-12 20:14:30,ceimsm1-16,4605173.0,6109177.0,2127272.0,2273469.0,,,5692244.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-17,4562867.0,8237819.0,2069708.0,5000000.0,,,5895823.0,5000000.0,,0.0
2025-01-12 20:14:30,ceimsm1-18,4581999.0,6657777.0,1995932.0,2000000.0,,,5387417.0,4588079.0,,0.0
2025-01-12 20:14:30,codmno1-05,,8392638.0,,,,,6000000.0,,,
2025-01-12 20:15:00,cecbep1-01,3709174.0,7382303.0,2039069.0,546834.0,,,5738250.0,5306122.0,,0.0
2025-01-12 20:15:00,cecbep1-02,3855150.0,7680383.0,2111730.0,619630.0,,,5680298.0,4725714.0,,0.0
2025-01-12 20:15:00,cecbep1-03,3719679.0,7227476.0,1973736.0,481745.0,,,5633330.0,5258139.0,,0.0
2025-01-12 20:15:00,cecbep1-04,3736582.0,7059800.0,2038009.0,585090.0,,,5771464.0,4716836.0,,0.0
2025-01-12 20:15:00,cecbep1-05,3830932.0,7663815.0,1967882.0,1137879.0,,,5958971.0,4812012.0,,0.0
2025-01-12 20:15:00,cecbep1-06,3688322.0,7197530.0,2028749.0,784955.0,,,5618221.0,4781818.0,,0.0
2025-01-12 20:15:00,cecbep1-07,3597144.0,7535965.0,1997201.0,584836.0,,,5519049.0,4770000.0,,0.0
2025-01-12 20:15:00,cecbep1-08,3756885.0,4387069.0,2152495.0,655777.0,,,5710804.0,5538851.0,,0.0
2025-01-12 20:15:00,cecmaz1-01,3612156.0,5084375.0,1914070.0,570262.0,,,5183713.0,4759355.0,,0.0
2025-01-12 20:15:00,cecmaz1-02,3666853.0,1279599.0,2045104.0,763854.0,,,5416689.0,5099555.0,,0.0
2025-01-12 20:15:00,cecmaz1-03,3524208.0,750493.0,1978472.0,748160.0,,,5302318.0,4880032.0,,0.0
2025-01-12 20:15:00,cecmaz1-04,3958675.0,546636.0,2268189.0,1154337.0,,0.0,5532942.0,4936516.0,,0.0
2025-01-12 20:15:00,cecmaz1-05,3511193.0,3315557.0,1908260.0,533710.0,,,5312960.0,4916452.0,,0.0
2025-01-12 20:15:00,cecmaz1-06,3796566.0,415795.0,2109381.0,657559.0,,,5251723.0,4881278.0,,0.0
2025-01-12 20:15:00,cecmaz1-07,3531911.0,3181564.0,1957982.0,623233.0,,,5412015.0,4791356.0,,0.0
2025-01-12 20:15:00,cecmaz1-08,3607104.0,945619.0,1998902.0,627131.0,,,5314030.0,4825724.0,,0.0
2025-01-12 20:15:00,cecmsm1-01,4083733.0,4078675.0,2049991.0,1150068.0,,,5650492.0,5195807.0,,0.0
2025-01-12 20:15:00,cecmsm1-02,4243865.0,4041566.0,2056953.0,1132263.0,,0.0,5620171.0,4889535.0,,0.0
2025-01-12 20:15:00,cecmsm1-03,3994810.0,2431633.0,2025123.0,812805.0,,,5506369.0,4939744.0,,0.0
2025-01-12 20:15:00,cecmsm1-04,3949812.0,1469527.0,2045024.0,1493879.0,,,5579173.0,4990831.0,,0.0
2025-01-12 20:15:00,cecmsm1-05,4059396.0,3120515.0,1959414.0,941538.0,,,5215178.0,4856124.0,,0.0
2025-01-12 20:15:00,cecmsm1-06,4038711.0,774794.0,2034360.0,680734.0,,0.0,5614037.0,4307751.0,,0.0
2025-01-12 20:15:00,cecmsm1-07,3921423.0,672186.0,2241873.0,1231205.0,,,5509205.0,5027923.0,,0.0
2025-01-12 20:15:00,cecmsm1-08,4205448.0,892658.0,2313341.0,1257809.0,,,5122783.0,5098439.0,,0.0
2025-01-12 20:15:00,cefsbin3-01,4807422.0,4343203.0,2584095.0,271219.0,,,5944908.0,4997986.0,,0.0
2025-01-12 20:15:00,cefsbin3-02,4839025.0,6182145.0,2427472.0,390055.0,,,5878841.0,5121076.0,,0.0
2025-01-12 20:15:00,cefsbin3-03,4824028.0,4813515.0,2922493.0,356708.0,,,5839545.0,5558301.0,,0.0
2025-01-12 20:15:00,cefsbin3-04,4728245.0,2309523.0,2717394.0,397005.0,,,5810766.0,4573118.0,,0.0
2025-01-12 20:15:00,cefsbin3-05,4626599.0,4882195.0,2287040.0,205845.0,,,5862891.0,4769811.0,,0.0
2025-01-12 20:15:00,cefsbin3-06,4677482.0,3925929.0,2387450.0,397187.0,,,5857160.0,4860467.0,,0.0
2025-01-12 20:15:00,ceihta1-01,4101444.0,3911297.0,2017961.0,974430.0,,,5374996.0,4626848.0,,0.0
2025-01-12 20:15:00,ceihta1-02,4149316.0,4546016.0,1996310.0,551781.0,,,5817479.0,4942113.0,,0.0
2025-01-12 20:15:00,ceihta1-03,4086456.0,4019272.0,1986857.0,899123.0,,,5660471.0,4934370.0,,0.0
2025-01-12 20:15:00,ceihta1-04,3903847.0,5806657.0,2205631.0,800673.0,,,5640421.0,4949842.0,,0.0
2025-01-12 20:15:00,ceihta1-05,4747985.0,115973.0,2345593.0,755753.0,,,,5772972.0,,0.0
2025-01-12 20:15:00,ceihta1-06,4294097.0,6364304.0,1984112.0,328634.0,,,5775760.0,4827272.0,,0.0
2025-01-12 20:15:00,ceihta1-07,4419973.0,641790.0,2192226.0,667241.0,,,5672234.0,4822727.0,,0.0
2025-01-12 20:15:00,ceihta1-08,4141987.0,4030749.0,1981882.0,326594.0,,,5694413.0,4790947.0,,0.0
2025-01-12 20:15:00,ceihta1-09,4267034.0,2236210.0,1881856.0,466119.0,,,5549899.0,5268576.0,,0.0
2025-01-12 20:15:00,ceihta1-10,4023607.0,684582.0,2035227.0,516667.0,,,5471251.0,5173711.0,,0.0
2025-01-12 20:15:00,ceihta1-11,4153931.0,3790151.0,2148306.0,1194984.0,,,5849815.0,5040157.0,,0.0
2025-01-12 20:15:00,ceihta1-12,4220766.0,527835.0,2144968.0,552468.0,,,5688234.0,5075223.0,,0.0
2025-01-12 20:15:00,ceihta1-13,4231932.0,4701368.0,2213953.0,773225.0,,,5379348.0,5216063.0,,0.0
2025-01-12 20:15:00,ceihta1-14,4252870.0,3360118.0,2062176.0,749949.0,,,5724564.0,5044915.0,,0.0
2025-01-12 20:15:00,ceihta1-15,4047377.0,3860461.0,1923780.0,436106.0,,,5406298.0,5126689.0,,0.0
2025-01-12 20:15:00,ceihta1-16,3987995.0,320744.0,2431435.0,814121.0,,,6000000.0,5221111.0,,0.0
2025-01-12 20:15:00,ceihta1-17,4224619.0,205662.0,2274528.0,556975.0,,,5528667.0,4798990.0,,0.0
2025-01-12 20:15:00,ceihta1-18,4052284.0,3592569.0,1967532.0,732433.0,,,5779897.0,4822493.0,,0.0
2025-01-12 20:15:00,ceihta1-19,3937437.0,5304446.0,2105488.0,906313.0,,,5800205.0,5020942.0,,0.0
2025-01-12 20:15:00,ceihta1-20,4114870.0,3135247.0,1961553.0,615106.0,,,5664638.0,4830630.0,,0.0
2025-01-12 20:15:00,ceimno1-01,4418473.0,5762981.0,2108325.0,2106819.0,,,5859759.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimno1-02,4491714.0,5499284.0,2456044.0,1848275.0,,,5944413.0,5116719.0,,0.0
2025-01-12 20:15:00,ceimno1-03,4329864.0,6083122.0,2066864.0,3330000.0,,,5862416.0,4800975.0,,0.0
2025-01-12 20:15:00,ceimno1-04,4309692.0,3920461.0,2753435.0,2751948.0,,,5818657.0,4468599.0,,0.0
2025-01-12 20:15:00,ceimno1-05,4486877.0,3115646.0,2132284.0,1734957.0,,,5800607.0,5045179.0,,0.0
2025-01-12 20:15:00,ceimno1-06,3843274.0,4583035.0,2222383.0,2102941.0,,,5868892.0,4812624.0,,0.0
2025-01-12 20:15:00,ceimno1-07,4316520.0,5368910.0,2031182.0,2582388.0,,,5814378.0,4573366.0,,0.0
2025-01-12 20:15:00,ceimno1-08,4584673.0,5079584.0,2167103.0,2148485.0,,,5887130.0,5073768.0,,0.0
2025-01-12 20:15:00,ceimno1-09,4493729.0,5318611.0,2072848.0,2571609.0,,,5812762.0,4903238.0,,0.0
2025-01-12 20:15:00,ceimno1-10,4420170.0,5726706.0,2084108.0,1909248.0,,,5536640.0,5069581.0,,0.0
2025-01-12 20:15:00,ceimno1-11,4332257.0,1647684.0,2242413.0,3128947.0,,,5907391.0,5501980.0,,0.0
2025-01-12 20:15:00,ceimno1-12,4495440.0,6237054.0,2196570.0,2635135.0,,,5274514.0,4769946.0,,0.0
2025-01-12 20:15:00,ceimno1-13,0.0,8000000.0,,,,,6000000.0,,,
2025-01-12 20:15:00,ceimno1-14,4519891.0,5631180.0,2141332.0,2140350.0,,,5781808.0,5405960.0,,0.0
2025-01-12 20:15:00,ceimno1-15,4442334.0,5423939.0,2108101.0,2864585.0,,,5833208.0,4909243.0,,0.0
2025-01-12 20:15:00,ceimno1-16,4438997.0,5704288.0,2273673.0,1811428.0,,,6000000.0,5015671.0,,0.0
2025-01-12 20:15:00,ceimno1-17,4412488.0,6395094.0,2315816.0,5000000.0,,,5907785.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimno1-18,4502756.0,278341.0,2548003.0,2639583.0,,,5869783.0,5067207.0,,0.0
2025-01-12 20:15:00,ceimno1-19,4073019.0,1297216.0,1934893.0,2339064.0,,,5810087.0,4900366.0,,0.0
2025-01-12 20:15:00,ceimpe1-01,4342774.0,1298311.0,2137509.0,2871540.0,,,5409096.0,4932280.0,,0.0
2025-01-12 20:15:00,ceimpe1-02,4053255.0,1271173.0,1347368.0,2053030.0,,,4690533.0,4407317.0,,0.0
2025-01-12 20:15:00,ceimpe1-03,4360304.0,78818.0,2449731.0,3587500.0,,,4987602.0,4809283.0,,0.0
2025-01-12 20:15:00,ceimpe1-04,3583779.0,2717142.0,1876907.0,1662739.0,,,4425987.0,4446666.0,,0.0
2025-01-12 20:15:00,ceimpe1-05,4396093.0,3821602.0,2391147.0,2050001.0,,,5106972.0,4814755.0,,0.0
2025-01-12 20:15:00,ceimpe1-06,3490786.0,2898453.0,2017621.0,3005769.0,,,4242522.0,4272839.0,,0.0
2025-01-12 20:15:00,ceimpe1-07,4276023.0,3217235.0,1921084.0,1975233.0,,,4879211.0,4940845.0,,0.0
2025-01-12 20:15:00,ceimpe1-08,3678562.0,3598477.0,2079264.0,1886715.0,,,4409064.0,4314327.0,,0.0
2025-01-12 20:15:00,ceimpe1-09,4051276.0,3493075.0,2084047.0,1727586.0,,,5514850.0,4856763.0,,
2025-01-12 20:15:00,ceimpe1-10,3534506.0,1835298.0,1989894.0,2943023.0,,,4312135.0,4775648.0,,0.0
2025-01-12 20:15:00,ceimpe1-11,4319731.0,2343522.0,2358767.0,2400984.0,,,5131555.0,4648480.0,,0.0
2025-01-12 20:15:00,ceimpe1-12,3573099.0,3221703.0,1959042.0,4520000.0,,,4368714.0,4133571.0,,
2025-01-12 20:15:00,ceimpe1-13,4239097.0,3966717.0,2044910.0,2099127.0,,,5436727.0,5070954.0,,0.0
2025-01-12 20:15:00,ceimpe1-14,3475858.0,1814514.0,1912982.0,1742602.0,,,4621625.0,4958812.0,,0.0
2025-01-12 20:15:00,ceimpe1-15,4355523.0,3205293.0,2703399.0,4373336.0,,,5323766.0,4599911.0,,0.0
2025-01-12 20:15:00,ceimpe1-16,3412366.0,1201864.0,1741910.0,2035188.0,,,3978526.0,4294897.0,,0.0
2025-01-12 20:15:00,ceimsm1-01,4206744.0,7193985.0,1965460.0,2493181.0,,,5731334.0,4702293.0,,0.0
2025-01-12 20:15:00,ceimsm1-02,4422421.0,7225193.0,2361891.0,2400000.0,,,5811381.0,4875000.0,,0.0
2025-01-12 20:15:00,ceimsm1-03,4350160.0,7905125.0,2084391.0,2283783.0,,,5804110.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-04,4141869.0,7018839.0,2057035.0,2042276.0,,,5845527.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-05,4311172.0,7295954.0,2049437.0,2000000.0,,,5718595.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-06,4271159.0,6820661.0,1996708.0,2428571.0,,,5745657.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-07,4500963.0,6456031.0,1868514.0,2000000.0,,,5823497.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-08,4555014.0,7856923.0,2119271.0,2588235.0,,,5666593.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-09,4650420.0,7248484.0,2395541.0,4381679.0,,,5755984.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-10,4346704.0,6552857.0,2396491.0,2208000.0,,,5769586.0,4962184.0,,0.0
2025-01-12 20:15:00,ceimsm1-11,4570767.0,7234792.0,2115356.0,5000000.0,,,5833287.0,4983695.0,,0.0
2025-01-12 20:15:00,ceimsm1-12,4372561.0,6682655.0,2063135.0,2649056.0,,,5613490.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-13,4627592.0,6934735.0,2069531.0,2954545.0,,,5706859.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-14,4577271.0,7060526.0,2086697.0,1907692.0,,,5839910.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-15,4609080.0,7588770.0,2723699.0,3551724.0,,,6000000.0,4769230.0,,0.0
2025-01-12 20:15:00,ceimsm1-16,4549794.0,5987414.0,2110569.0,2405405.0,,,5700596.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-17,4515815.0,8219047.0,2154032.0,5000000.0,,,5889950.0,5000000.0,,0.0
2025-01-12 20:15:00,ceimsm1-18,4533303.0,6576347.0,2010692.0,2000000.0,,,5372758.0,4533116.0,,0.0
2025-01-12 20:15:00,codmno1-05,,8368188.0,,,,,6000000.0,,,
2025-01-12 20:15:30,cecbep1-01,3723671.0,7364666.0,2037193.0,546684.0,,,5687512.0,5420805.0,,0.0
2025-01-12 20:15:30,cecbep1-02,3902959.0,7643698.0,2074300.0,563906.0,,,5669491.0,4489473.0,,0.0
2025-01-12 20:15:30,cecbep1-03,3705075.0,7303295.0,2009342.0,491460.0,,,5622044.0,5214342.0,,0.0
2025-01-12 20:15:30,cecbep1-04,3752124.0,6660931.0,2015740.0,508591.0,,,5807585.0,4896250.0,,0.0
2025-01-12 20:15:30,cecbep1-05,3831845.0,7538212.0,1934836.0,1013868.0,,,5897325.0,4973244.0,,0.0
2025-01-12 20:15:30,cecbep1-06,3682574.0,7207581.0,2027553.0,678711.0,,,5606310.0,4756521.0,,0.0
2025-01-12 20:15:30,cecbep1-07,3590590.0,7528446.0,1994988.0,379942.0,,,5485919.0,4770000.0,,0.0
2025-01-12 20:15:30,cecbep1-08,3830341.0,4413404.0,2172176.0,477898.0,,,5730070.0,5541860.0,,0.0
2025-01-12 20:15:30,cecmaz1-01,3595894.0,5114212.0,1876235.0,591839.0,,,5150495.0,4797942.0,,0.0
2025-01-12 20:15:30,cecmaz1-02,3666852.0,1300793.0,2004918.0,605248.0,,,5432878.0,5079419.0,,0.0
2025-01-12 20:15:30,cecmaz1-03,3493879.0,747007.0,1970228.0,625910.0,,,5248500.0,4868754.0,,0.0
2025-01-12 20:15:30,cecmaz1-04,3945889.0,522543.0,2309322.0,1030047.0,,,5351254.0,4813584.0,,0.0
2025-01-12 20:15:30,cecmaz1-05,3500509.0,3469310.0,1930941.0,586579.0,,,5338877.0,4889820.0,,0.0
2025-01-12 20:15:30,cecmaz1-06,3778866.0,425711.0,2170606.0,711430.0,,,5224638.0,4873887.0,,0.0
2025-01-12 20:15:30,cecmaz1-07,3521908.0,3145598.0,1934045.0,623313.0,,,5437812.0,4783433.0,,0.0
2025-01-12 20:15:30,cecmaz1-08,3594866.0,962587.0,2010029.0,555670.0,,,5301935.0,4851156.0,,0.0
2025-01-12 20:15:30,cecmsm1-01,4137185.0,4135679.0,2080665.0,1193904.0,,,5656087.0,5119859.0,,0.0
2025-01-12 20:15:30,cecmsm1-02,4295408.0,4009146.0,2071815.0,1289008.0,,,5629113.0,4887958.0,,0.0
2025-01-12 20:15:30,cecmsm1-03,4032835.0,2475948.0,2027933.0,1095617.0,,,5505587.0,4967244.0,,0.0
2025-01-12 20:15:30,cecmsm1-04,4017247.0,1442348.0,2048549.0,1533042.0,,,5603155.0,5001436.0,,0.0
2025-01-12 20:15:30,cecmsm1-05,4135066.0,3160873.0,1978828.0,1113563.0,,,5267932.0,4923105.0,,0.0
2025-01-12 20:15:30,cecmsm1-06,3981536.0,699132.0,2035725.0,685418.0,,,5583851.0,4640682.0,,0.0
2025-01-12 20:15:30,cecmsm1-07,3955452.0,629323.0,2197291.0,1107859.0,,,5547684.0,5066254.0,,0.0
2025-01-12 20:15:30,cecmsm1-08,4263439.0,892476.0,2280791.0,1400813.0,,,5155404.0,5064440.0,,0.0
2025-01-12 20:15:30,cefsbin3-01,4806681.0,4330693.0,2612487.0,248150.0,,,5948208.0,4922360.0,,0.0
2025-01-12 20:15:30,cefsbin3-02,4869464.0,6354693.0,2394559.0,394074.0,,,5883883.0,5119469.0,,0.0
2025-01-12 20:15:30,cefsbin3-03,4813880.0,4571141.0,2775227.0,306957.0,,,5833053.0,5551428.0,,0.0
2025-01-12 20:15:30,cefsbin3-04,4731828.0,2264180.0,2843283.0,227106.0,,,5837408.0,4584688.0,,0.0
2025-01-12 20:15:30,cefsbin3-05,4623711.0,5167324.0,2338221.0,307024.0,,,5868692.0,5126315.0,,0.0
2025-01-12 20:15:30,cefsbin3-06,4678849.0,4027236.0,2426457.0,259341.0,,,5897631.0,4845892.0,,0.0
2025-01-12 20:15:30,ceihta1-01,4073777.0,4093817.0,1930853.0,799536.0,,,5394628.0,4832441.0,,0.0
2025-01-12 20:15:30,ceihta1-02,4048267.0,4497515.0,1912846.0,522281.0,,,5813063.0,5002456.0,,0.0
2025-01-12 20:15:30,ceihta1-03,4153994.0,4166519.0,2025162.0,630429.0,,,5616226.0,4961054.0,,0.0
2025-01-12 20:15:30,ceihta1-04,3940656.0,5517456.0,2209339.0,785648.0,,,5593676.0,4811589.0,,0.0
2025-01-12 20:15:30,ceihta1-05,4712543.0,115366.0,2360409.0,654718.0,,,,5720779.0,,0.0
2025-01-12 20:15:30,ceihta1-06,4256100.0,6444330.0,2031538.0,416182.0,,,5833016.0,4888957.0,,0.0
2025-01-12 20:15:30,ceihta1-07,4385475.0,687648.0,2153829.0,804383.0,,,5689869.0,4820689.0,,0.0
2025-01-12 20:15:30,ceihta1-08,4118607.0,4028879.0,1974953.0,412035.0,,,5664266.0,4806745.0,,0.0
2025-01-12 20:15:30,ceihta1-09,4318135.0,2234208.0,1898109.0,713075.0,,,5506989.0,5160976.0,,0.0
2025-01-12 20:15:30,ceihta1-10,4029442.0,600825.0,2066129.0,418810.0,,,5302412.0,5227249.0,,0.0
2025-01-12 20:15:30,ceihta1-11,4113920.0,3977168.0,2126653.0,1083150.0,,,5739253.0,5230303.0,,0.0
2025-01-12 20:15:30,ceihta1-12,4242640.0,601810.0,2180736.0,759700.0,,,5674639.0,5146103.0,,0.0
2025-01-12 20:15:30,ceihta1-13,4194464.0,5011143.0,2126997.0,745137.0,,,5340403.0,5173148.0,,0.0
2025-01-12 20:15:30,ceihta1-14,4215829.0,3337865.0,1967245.0,586938.0,,,5735721.0,5011911.0,,0.0
2025-01-12 20:15:30,ceihta1-15,4070026.0,3818431.0,1959161.0,524955.0,,,5558930.0,5142059.0,,0.0
2025-01-12 20:15:30,ceihta1-16,4015266.0,368569.0,2507281.0,692838.0,,,6000000.0,5250684.0,,0.0
2025-01-12 20:15:30,ceihta1-17,4239315.0,218875.0,2413793.0,423639.0,,,5722218.0,4790095.0,,0.0
2025-01-12 20:15:30,ceihta1-18,4023445.0,3471149.0,1948113.0,634371.0,,,5673831.0,4849465.0,,0.0
2025-01-12 20:15:30,ceihta1-19,3906841.0,4662960.0,2116743.0,765997.0,,,5783974.0,5156772.0,,0.0
2025-01-12 20:15:30,ceihta1-20,4123452.0,3088419.0,1916053.0,612206.0,,,5784745.0,4908600.0,,0.0
2025-01-12 20:15:30,ceimno1-01,4390157.0,5812256.0,2171801.0,2127588.0,,,5791408.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimno1-02,4465349.0,5487889.0,2380861.0,1947058.0,,,5927264.0,5072610.0,,0.0
2025-01-12 20:15:30,ceimno1-03,4317734.0,6158910.0,1999228.0,2277272.0,,,5875096.0,4810232.0,,0.0
2025-01-12 20:15:30,ceimno1-04,4298286.0,3937989.0,2793182.0,2492592.0,,,5816428.0,4810000.0,,0.0
2025-01-12 20:15:30,ceimno1-05,4450708.0,3201072.0,2090928.0,1565110.0,,,5706744.0,5055423.0,,0.0
2025-01-12 20:15:30,ceimno1-06,3844265.0,4394629.0,2105172.0,2139855.0,,,5898777.0,4743771.0,,0.0
2025-01-12 20:15:30,ceimno1-07,4281683.0,5573417.0,2027171.0,2475592.0,,,5852388.0,4544329.0,,0.0
2025-01-12 20:15:30,ceimno1-08,4551794.0,5029459.0,2081190.0,1876530.0,,,5911169.0,5070000.0,,0.0
2025-01-12 20:15:30,ceimno1-09,4439765.0,5205451.0,2010760.0,3326669.0,,,5779984.0,5117777.0,,0.0
2025-01-12 20:15:30,ceimno1-10,4397317.0,5421123.0,2094957.0,2403125.0,,,5579736.0,5066366.0,,0.0
2025-01-12 20:15:30,ceimno1-11,4307396.0,1698825.0,2198030.0,2478431.0,,,5909124.0,5489247.0,,0.0
2025-01-12 20:15:30,ceimno1-12,4476765.0,6271576.0,2240634.0,2114124.0,,,5278440.0,4764738.0,,0.0
2025-01-12 20:15:30,ceimno1-13,0.0,8000000.0,,,,,6000000.0,,,
2025-01-12 20:15:30,ceimno1-14,4504264.0,5532995.0,2132352.0,2062626.0,,,5790322.0,5524581.0,,0.0
2025-01-12 20:15:30,ceimno1-15,4501043.0,5312314.0,2078713.0,2687850.0,,,5807581.0,4891911.0,,0.0
2025-01-12 20:15:30,ceimno1-16,4417500.0,5836466.0,2245070.0,2305479.0,,,6000000.0,4508724.0,,0.0
2025-01-12 20:15:30,ceimno1-17,4375365.0,6504307.0,2208195.0,1916814.0,,,5897012.0,4758992.0,,0.0
2025-01-12 20:15:30,ceimno1-18,4443233.0,295105.0,2445185.0,2405825.0,,,5929110.0,5084039.0,,0.0
2025-01-12 20:15:30,ceimno1-19,3814402.0,1468750.0,1886154.0,1947474.0,,,5829351.0,4655253.0,,0.0
2025-01-12 20:15:30,ceimpe1-01,4376857.0,1273946.0,2172719.0,2608670.0,,,5306124.0,4869337.0,,
2025-01-12 20:15:30,ceimpe1-02,4043281.0,1229765.0,1685714.0,1949074.0,,,4694298.0,4446721.0,,
2025-01-12 20:15:30,ceimpe1-03,4380514.0,93570.0,2502561.0,4235716.0,,,5015869.0,4803507.0,,0.0
2025-01-12 20:15:30,ceimpe1-04,3645379.0,2663636.0,1919036.0,2351353.0,,,4703995.0,4459410.0,,
2025-01-12 20:15:30,ceimpe1-05,4436670.0,3772745.0,2460530.0,2147947.0,,,5183478.0,4749150.0,,0.0
2025-01-12 20:15:30,ceimpe1-06,3474392.0,2956149.0,2032809.0,2577333.0,,,4260642.0,4310882.0,,0.0
2025-01-12 20:15:30,ceimpe1-07,4328078.0,3338352.0,2010258.0,2895947.0,,,4924731.0,4918235.0,,0.0
2025-01-12 20:15:30,ceimpe1-08,3692451.0,3664773.0,2071554.0,1837415.0,,,4411162.0,4493308.0,,0.0
2025-01-12 20:15:30,ceimpe1-09,4070677.0,3621824.0,2151872.0,1806976.0,,,5391882.0,4832461.0,,0.0
2025-01-12 20:15:30,ceimpe1-10,3531939.0,1904855.0,2046556.0,3505932.0,,,4407922.0,4833362.0,,0.0
2025-01-12 20:15:30,ceimpe1-11,4334693.0,2396811.0,2415755.0,2503270.0,,,5145132.0,4710152.0,,0.0
2025-01-12 20:15:30,ceimpe1-12,3544454.0,3120610.0,1921522.0,4538461.0,,,4352263.0,4302877.0,,
2025-01-12 20:15:30,ceimpe1-13,4254836.0,4029733.0,2072173.0,,,,5432129.0,5117605.0,,0.0
2025-01-12 20:15:30,ceimpe1-14,3474387.0,1776676.0,1927170.0,2249152.0,,,4642989.0,4742160.0,,0.0
2025-01-12 20:15:30,ceimpe1-15,4365754.0,3138014.0,2718326.0,3209784.0,,,5370283.0,4575409.0,,0.0
2025-01-12 20:15:30,ceimpe1-16,3490401.0,1495691.0,1812273.0,2064384.0,,,4218057.0,4239817.0,,0.0
2025-01-12 20:15:30,ceimsm1-01,4186013.0,6975211.0,1963755.0,1638853.0,,,5757849.0,4787155.0,,0.0
2025-01-12 20:15:30,ceimsm1-02,4421533.0,7162487.0,2401060.0,2171875.0,,,5819662.0,4938596.0,,0.0
2025-01-12 20:15:30,ceimsm1-03,4341279.0,7845303.0,2057008.0,2471910.0,,,5782826.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-04,4160160.0,6990491.0,2076241.0,2126315.0,,,5847697.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-05,4314964.0,7487521.0,2043783.0,2000000.0,,,5749123.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-06,4232611.0,7064650.0,1961331.0,2054320.0,,,5664243.0,4746781.0,,0.0
2025-01-12 20:15:30,ceimsm1-07,4493097.0,6405676.0,1919033.0,2000000.0,,,5944846.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-08,4577073.0,7984352.0,2081667.0,2810810.0,,,5686305.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-09,4647993.0,7315839.0,2410027.0,4296875.0,,,5758982.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-10,4348389.0,6353353.0,2343243.0,2300000.0,,,5778832.0,4974874.0,,0.0
2025-01-12 20:15:30,ceimsm1-11,4566941.0,7299764.0,2191369.0,5000000.0,,,5826405.0,4982558.0,,0.0
2025-01-12 20:15:30,ceimsm1-12,4397494.0,6861111.0,2017150.0,2290052.0,,,5674981.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-13,4629875.0,6890246.0,2061578.0,2646835.0,,,5788526.0,5000000.0,,0.0
2025-01-12 20:15:30,ceimsm1-14,4570456.0,7048843.0,2097109.0,1913207.0,,,5838987.0,5000000.0,,0.0
