sep=,
"Time","live.cecbep1-01","vod.cecbep1-01","live.cecbep1-02","vod.cecbep1-02","live.cecbep1-03","vod.cecbep1-03","live.cecbep1-04","vod.cecbep1-04","live.cecbep1-05","vod.cecbep1-05","live.cecbep1-06","vod.cecbep1-06","live.cecbep1-07","vod.cecbep1-07","live.cecbep1-08","vod.cecbep1-08","live.cecmaz1-01","vod.cecmaz1-01","live.cecmaz1-02","vod.cecmaz1-02","live.cecmaz1-03","vod.cecmaz1-03","live.cecmaz1-04","vod.cecmaz1-04","live.cecmaz1-05","vod.cecmaz1-05","live.cecmaz1-06","vod.cecmaz1-06","live.cecmaz1-07","vod.cecmaz1-07","live.cecmaz1-08","vod.cecmaz1-08","live.cecmsm1-01","vod.cecmsm1-01","live.cecmsm1-02","vod.cecmsm1-02","live.cecmsm1-03","vod.cecmsm1-03","live.cecmsm1-04","vod.cecmsm1-04","live.cecmsm1-05","vod.cecmsm1-05","live.cecmsm1-06","vod.cecmsm1-06","live.cecmsm1-07","vod.cecmsm1-07","live.cecmsm1-08","vod.cecmsm1-08","live.cefsbin3-01","vod.cefsbin3-01","live.cefsbin3-02","vod.cefsbin3-02","live.cefsbin3-03","vod.cefsbin3-03","live.cefsbin3-04","vod.cefsbin3-04","live.cefsbin3-05","vod.cefsbin3-05","live.cefsbin3-06","vod.cefsbin3-06","live.ceihta1-01","vod.ceihta1-01","live.ceihta1-02","vod.ceihta1-02","live.ceihta1-03","vod.ceihta1-03","live.ceihta1-04","vod.ceihta1-04","live.ceihta1-05","vod.ceihta1-05","live.ceihta1-06","vod.ceihta1-06","live.ceihta1-07","vod.ceihta1-07","live.ceihta1-08","vod.ceihta1-08","live.ceihta1-09","vod.ceihta1-09","live.ceihta1-10","vod.ceihta1-10","live.ceihta1-11","vod.ceihta1-11","live.ceihta1-12","vod.ceihta1-12","live.ceihta1-13","vod.ceihta1-13","live.ceihta1-14","vod.ceihta1-14","live.ceihta1-15","vod.ceihta1-15","live.ceihta1-16","vod.ceihta1-16","live.ceihta1-17","vod.ceihta1-17","live.ceihta1-18","vod.ceihta1-18","live.ceihta1-19","vod.ceihta1-19","live.ceihta1-20","vod.ceihta1-20","live.ceimno1-01","vod.ceimno1-01","live.ceimno1-02","vod.ceimno1-02","live.ceimno1-03","vod.ceimno1-03","live.ceimno1-04","vod.ceimno1-04","live.ceimno1-05","vod.ceimno1-05","live.ceimno1-06","vod.ceimno1-06","live.ceimno1-07","vod.ceimno1-07","live.ceimno1-08","vod.ceimno1-08","live.ceimno1-09","vod.ceimno1-09","live.ceimno1-10","vod.ceimno1-10","live.ceimno1-11","vod.ceimno1-11","live.ceimno1-12","vod.ceimno1-12","live.ceimno1-13","vod.ceimno1-13","live.ceimno1-14","vod.ceimno1-14","live.ceimno1-15","vod.ceimno1-15","live.ceimno1-16","vod.ceimno1-16","live.ceimno1-17","vod.ceimno1-17","live.ceimno1-18","vod.ceimno1-18","live.ceimno1-19","vod.ceimno1-19","live.ceimpe1-01","vod.ceimpe1-01","live.ceimpe1-02","vod.ceimpe1-02","live.ceimpe1-03","vod.ceimpe1-03","live.ceimpe1-04","vod.ceimpe1-04","live.ceimpe1-05","vod.ceimpe1-05","live.ceimpe1-06","vod.ceimpe1-06","live.ceimpe1-07","vod.ceimpe1-07","live.ceimpe1-08","vod.ceimpe1-08","live.ceimpe1-09","vod.ceimpe1-09","live.ceimpe1-10","vod.ceimpe1-10","live.ceimpe1-11","vod.ceimpe1-11","live.ceimpe1-12","vod.ceimpe1-12","live.ceimpe1-13","vod.ceimpe1-13","live.ceimpe1-14","vod.ceimpe1-14","live.ceimpe1-15","vod.ceimpe1-15","live.ceimpe1-16","vod.ceimpe1-16","live.ceimsm1-01","vod.ceimsm1-01","live.ceimsm1-02","vod.ceimsm1-02","live.ceimsm1-03","vod.ceimsm1-03","live.ceimsm1-04","vod.ceimsm1-04","live.ceimsm1-05","vod.ceimsm1-05","live.ceimsm1-06","vod.ceimsm1-06","live.ceimsm1-07","vod.ceimsm1-07","live.ceimsm1-08","vod.ceimsm1-08","live.ceimsm1-09","vod.ceimsm1-09","live.ceimsm1-10","vod.ceimsm1-10","live.ceimsm1-11","vod.ceimsm1-11","live.ceimsm1-12","vod.ceimsm1-12","live.ceimsm1-13","vod.ceimsm1-13","live.ceimsm1-14","vod.ceimsm1-14","live.ceimsm1-15","vod.ceimsm1-15","live.ceimsm1-16","vod.ceimsm1-16","live.ceimsm1-17","vod.ceimsm1-17","live.ceimsm1-18","vod.ceimsm1-18"
2025-01-12 20:11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:00,7598044105,4222299231,8611075168,5097637539,11206274088,4364250757,12721252912,7444354447,9163458531,6027937896,10226565449,5824556138,10135187931,5331026339,11624986444,13736965723,26243893093,10885650797,23122983893,18521434217,21439995923,13049268778,6844421164,34136568991,27862434218,13534303259,11666069337,34949767287,27824251799,13008266502,23470559246,20568060167,44426805930,7085593263,43207313931,8498621591,40020686129,7485675430,33932141956,17828641689,37807001035,9464083492,24065711857,18090730095,22164563455,26663962321,24318228350,22825346063,15721217841,3781236927,17507516392,3402018440,16366548748,4523130320,12073660221,5216919196,18060609958,3206086901,26349902534,5398197553,2706207855,2812981340,3860270655,5333352993,4710936749,3061942940,6453105051,3942812069,1007585769,18728682615,2338231875,1960248497,2253510801,14312242562,3648884294,4471040301,3796792653,4975477303,3053839811,5209738028,3686511513,3196265665,3736582182,11842715365,3631250280,2641120323,3147992607,3744484674,2221007372,2383670535,2041842541,13058168945,880271304,18881115640,3532660216,4110521631,2933077995,2091010295,3006505171,2957178323,22575938026,1537863818,22090696373,1923326824,23027619066,1307495387,20004124396,1632375307,20707198948,2149655369,21281172303,979149020,21778496570,761910215,23070053390,1025975424,23264651754,994361634,23989921869,1388227118,24322973659,1338947459,23631488347,1600308082,25480338,64764729,23319208994,1397941156,18526701095,1323560880,15415280615,824935744,16718763521,774622546,8310741167,8823443534,61290802510,8466121673,30049539404,2253702176,23554147898,2148545851,13034796289,14630819547,26716370575,1455976660,27769917156,1167522297,23502895757,2917267808,22898693802,1206073449,21458118470,1474035990,25898723300,1271353935,25613546898,1098954455,26672437107,919416610,23116895483,713066261,51898303812,781567479,51156061227,2051629138,48745684438,916951173,59954240277,1165692276,52915703657,1757396145,50686737299,1673441743,54584678716,1633081076,54463778366,1520460529,57046715329,1248180446,43403665841,1157910605,14499288961,294353944,15426574447,974827326,13896000537,700777009,16012139246,751140558,15694925691,642152398,13509940415,697878832,13629389241,2232779797,15046709567,560932619,14324658039,653265013,16704869329,538243604,20606943236,718855952,19011409087,429510898
2025-01-12 20:12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:30,7184671400,4124636611,8909958930,5086202666,10870854884,4398891709,12201920992,7246411843,9164326303,6335713455,10278090692,5925357424,9497342653,5459951485,12004783458,13315241926,26184559559,9003555060,22832267094,18833871573,21643502478,13659601291,6686446481,35879095140,27927201696,13490720636,11568012745,33273369664,27480246726,13472343034,22927997200,19945657059,43632199173,7141769110,42508895012,8595130993,39489797776,7554093573,32977649882,17452398529,43083469638,12384910574,23849315299,17583030976,21978706293,28301076346,24088274377,22420832719,15621991914,3827701466,17524298267,3284002729,16359002162,4493395843,12380021655,5463428732,18074625375,3187887163,26506368397,5214968976,2709316820,2490928988,3788911373,5127273954,4582146112,2888455892,6404776527,3897526904,1047176314,18189181209,2246970311,1991321453,2229739709,14733271234,3504534848,4754347480,3747299914,4979735893,2993393092,5037559774,3623346798,3154974210,3723011086,12925622785,3566915937,2685125150,3108027107,3803616097,2204260095,2356904417,2068308548,14013680885,884677587,20106949351,3493785042,4033564765,2919181080,2226245212,2976069283,2904206113,22678098524,1546145684,22322904659,1872928520,23280926723,1252320366,20389708611,1558636445,20831889106,2080602612,21542920005,921308912,21996760823,744155539,23194723347,908719604,23407567794,923663520,24148196050,1358505705,24179677047,1355276528,23647993386,1520149640,26359972,29982220,23066170109,1339264935,18450690803,1237978034,15484784341,749904901,16978177132,739147058,8665910878,7827980174,63711601549,7513656052,29700974322,2273760457,23266825815,2180992411,13145219040,15571032818,26100779868,1436369226,26503166044,1100795285,23192864495,2896356211,22598325687,1181199462,21486353322,1909879777,24931387638,1242042118,24250169270,1022329007,26283037954,916913905,22883089733,700733090,51065958604,761609375,51714540496,1821536317,48525721913,855124627,59430323204,1568758666,52765497356,1466738512,50143540687,1592147252,53389870918,1538570678,53872011087,1498543584,56511507193,1079484429,42968214360,1034173342,14294658254,289969831,15106763328,940773112,13984066946,717273130,15807168846,710150342,15597629459,619102456,13566006080,716246080,13374174568,2235427514,14820624869,547301223,14094441328,633073713,16557921306,529275975,20380443090,678543364,18676710722,566514288
2025-01-12 20:12:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:12:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:00,7831651515,3994201341,8868780285,5107922958,11538113385,4380500867,13296327649,7416776749,9200109767,6078671084,10272782438,5875647956,10262851483,5385667714,12063125401,13491896409,27292046636,11534508094,22928151726,22900529280,22380318104,18817411803,6776672965,33937865920,29176642111,14090250430,11572902159,34808344897,28671426951,13115715077,23162330093,20264190428,44380007188,7152845982,43107646624,8579605161,39676344295,7273754757,33444641335,17323988059,42927513250,14343461745,23990821592,17508559650,21986855691,26770561455,24262667023,22362694980,15891456991,4066499850,17335694057,3300847154,16467348118,4385503408,12415287583,5459134114,18057035524,3199262223,26851000564,5057189460,2707213611,2315810565,3786156635,5046900607,4505934905,2889863827,6390090762,3889982714,1016864070,18209698415,2246071414,1927235782,2189041527,14229899012,3594330505,4511059814,3767697602,5088336469,3048420825,5123879054,3613560213,3213142812,3737373370,12307227647,3587147753,2782179047,3119394072,3897222930,2241418832,2420286767,2148970859,15240319247,865496974,19244114689,3497007109,4262689681,2981011680,2224973353,2969312895,2867557096,22687741239,1483970232,22347180992,1887660403,23319841308,1263840423,20287487683,1542721634,20887559781,2111461920,21618966030,915452747,22187891451,691412556,23302856065,900097758,23513916035,965975052,24200486996,1347913459,24462381898,1312866847,23815535811,1543368640,26975449,60228114,23103434238,1347568192,18553446744,1276136023,15622019752,738985695,17030809244,730500019,8568663884,8275770835,64165956526,7269786533,29792690704,2184187484,23304736294,2106680001,13172380774,14597378931,26620862307,1379521644,27236410737,1106202353,23257811505,2822998477,22845039604,1199261938,21531750522,1417641185,23423693178,1249599810,24013458748,1032660857,26745750314,901685262,22944384621,712259553,51825441066,779199899,51144429499,1777202331,48460848686,882266659,59930419374,1120575012,53874201535,1569540273,50316202272,1555410001,53617632567,1558327405,54306273425,1509078774,57371223851,1060406353,43966675778,1031188954,14486891208,294586949,15409339937,1075858658,13819312351,679254321,15913534091,720867661,15652787889,629566023,13462227646,701118845,13460809128,2192357980,14953665944,575834025,14256257567,651017641,16609084683,508895716,20576636541,704273878,19136410941,721136899
2025-01-12 20:13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:30,7488355503,3942451342,8694450769,5045482884,11207403955,4578215924,12624528314,7221489522,9152117602,6013753404,10262110819,5778758682,9749548456,5211600406,11611738311,13356201229,27429760062,11438387148,22715500350,22675521968,22191678603,19906706165,6709733111,34602455466,29269113722,14019837049,11423475203,33486496329,28885960777,13333025913,22788294284,19844385441,43423397345,7046584394,41906040368,8608916962,40356713584,12073287204,32368586236,17020998120,42389732548,11867256449,23463928872,17309384851,21587280502,27290653073,23797592361,17810593623,16187014698,4359831473,16864282024,3129038956,16333247640,4293932372,12244968236,5093087052,17865530727,2923786864,26533877135,4913742663,2766079406,2554224759,3863761495,5335747429,4528842374,2992707085,6403922706,3918536393,688662974,17978327204,2267431001,1901190176,2134804665,13633347218,3671370143,4716021501,3738130428,4849496474,3053760083,6690022319,3587709223,3179536573,3626590845,11621819309,3753411988,2812261446,3145802896,3922161981,2225045533,2385024047,2093959349,14401321246,846419315,18787110726,3505667276,4419558709,3007478182,2278828609,2985790805,2931774892,22323305254,1449641886,22102918025,1807029579,22976058396,1269656370,20030528556,1526060933,20611419545,2016954737,21152430439,900169679,21709294955,673196840,22828588050,896898471,23221599966,906853026,23840245989,1308189395,24366939040,1321665942,23404592852,1538173033,26253310,59835863,23008453847,1321970131,18610704677,1256752271,15334086905,791727352,16662310674,961906812,8351983527,8175060480,63667572145,7408400737,29344496358,2204804273,23124820225,1618350154,13079826508,14841833312,26338331183,1384240725,27264045187,1081994116,22789621193,2809053771,22722747207,1304046687,21131286295,1381545671,23340231457,1215329453,25308471429,1019942390,26464600214,860327793,22907510630,666666616,51374187593,756828660,49986601940,1733350944,48314786281,853377771,62573406556,1188729659,54074409340,1488319602,49728417652,1535706250,53332677325,1503375689,53809626758,1577020628,57202057871,1039876205,44009246284,1031638880,14349497041,273261416,15942502139,1261985659,13752748619,755080817,15885568071,720277267,15605918731,610464185,13164384242,716394280,13435796315,2201349823,14835579551,559886707,14190425560,667525755,16604414324,543299555,20516376475,687589970,19648294283,812551861
2025-01-12 20:13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:13:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:14:00,7303390047,4091975330,8769274117,4932134804,11089989575,4405082243,12462980396,7164764227,9116415524,6049451932,10151043292,5862855810,9981340472,5215852473,11951994680,13692277014,27687849078,11570414014,22674358677,22669453945,22516693958,16770698860,6724501836,34861359620,29720309551,14060781736,11614754750,33546627390,29320382817,13762713958,23010411758,19528122298,43965912399,7108557695,42563263306,8566468528,43110297667,16287682255,32894962711,17050698709,45046192248,8708491370,23683763717,17208770712,21963922765,27494563171,24061266454,22124924233,16436369347,4331361598,17222344123,3297509513,16238031147,4250878109,12321557080,5195704664,18109261761,3101025311,26602759273,5330399556,2803785665,2479244786,3817187106,5242358345,4559404585,2878448152,6370105869,3809871230,1009948370,18098819123,2292895024,1948404860,2170873162,13914783459,3700330655,4482589326,3714562809,4573842835,3020117181,6475048804,3591586401,3173449913,3692427195,11892408018,3657353226,2673509031,3136725869,3896334888,2236133952,2325929753,2063985006,14610467547,859822379,21103808658,3472544656,4291956696,3018853047,2326276141,3026427882,2961744252,22651788006,1519159391,22306800555,1773060797,23248972786,1259279396,20303581555,1494652530,20842654412,2068919394,21344273124,897814972,22096522417,672257759,23092193291,832013273,23594356150,920819766,24044264430,1270536476,24471272537,1325173710,23574963038,1528435571,25579190,60326328,23066069846,1264077029,18371582179,1233521536,15489277329,726868354,16961210670,722095836,8512624850,8536357172,65617464843,7737686536,29844339102,2859615715,23009910937,1569563812,13193910930,14978967537,26249726426,1365458139,27252074999,1060396344,23143670806,2801967382,22791972694,1155981609,21299936993,1350466935,23402646159,1222102242,25470945923,1032256768,26568313624,815843588,22734264998,504102028,51400233017,1021081475,51063144076,1749455489,48546483533,858421975,65150524513,1139109511,55108312165,1474036086,50250809479,1489813842,53456820281,1510655623,53579658947,1475808714,58283421361,980775248,44929362114,992172702,14320892168,253308750,16063598479,1147439899,13865103464,757684898,15701259922,694198530,15532671299,624425622,13520621804,671277915,13429076129,2116121871,14828640030,562479389,14159923276,634354298,16482908510,534330444,20476719504,648097680,19452346307,504158972
2025-01-12 20:14:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:14:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:14:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
