sep=,
"Time","avgTotal.cecbep1-01","avgTotal.cecbep1-02","avgTotal.cecbep1-03","avgTotal.cecbep1-04","avgTotal.cecbep1-05","avgTotal.cecbep1-06","avgTotal.cecbep1-07","avgTotal.cecbep1-08","avgTotal.cecmaz1-01","avgTotal.cecmaz1-02","avgTotal.cecmaz1-03","avgTotal.cecmaz1-04","avgTotal.cecmaz1-05","avgTotal.cecmaz1-06","avgTotal.cecmaz1-07","avgTotal.cecmaz1-08","avgTotal.cecmsm1-01","avgTotal.cecmsm1-02","avgTotal.cecmsm1-03","avgTotal.cecmsm1-04","avgTotal.cecmsm1-05","avgTotal.cecmsm1-06","avgTotal.cecmsm1-07","avgTotal.cecmsm1-08","avgTotal.cefsbin3-01","avgTotal.cefsbin3-02","avgTotal.cefsbin3-03","avgTotal.cefsbin3-04","avgTotal.cefsbin3-05","avgTotal.cefsbin3-06","avgTotal.ceihta1-01","avgTotal.ceihta1-02","avgTotal.ceihta1-03","avgTotal.ceihta1-04","avgTotal.ceihta1-05","avgTotal.ceihta1-06","avgTotal.ceihta1-07","avgTotal.ceihta1-08","avgTotal.ceihta1-09","avgTotal.ceihta1-10","avgTotal.ceihta1-11","avgTotal.ceihta1-12","avgTotal.ceihta1-13","avgTotal.ceihta1-14","avgTotal.ceihta1-15","avgTotal.ceihta1-16","avgTotal.ceihta1-17","avgTotal.ceihta1-18","avgTotal.ceihta1-19","avgTotal.ceihta1-20","avgTotal.ceimno1-01","avgTotal.ceimno1-02","avgTotal.ceimno1-03","avgTotal.ceimno1-04","avgTotal.ceimno1-05","avgTotal.ceimno1-06","avgTotal.ceimno1-07","avgTotal.ceimno1-08","avgTotal.ceimno1-09","avgTotal.ceimno1-10","avgTotal.ceimno1-11","avgTotal.ceimno1-12","avgTotal.ceimno1-13","avgTotal.ceimno1-14","avgTotal.ceimno1-15","avgTotal.ceimno1-16","avgTotal.ceimno1-17","avgTotal.ceimno1-18","avgTotal.ceimno1-19","avgTotal.ceimpe1-01","avgTotal.ceimpe1-02","avgTotal.ceimpe1-03","avgTotal.ceimpe1-04","avgTotal.ceimpe1-05","avgTotal.ceimpe1-06","avgTotal.ceimpe1-07","avgTotal.ceimpe1-08","avgTotal.ceimpe1-09","avgTotal.ceimpe1-10","avgTotal.ceimpe1-11","avgTotal.ceimpe1-12","avgTotal.ceimpe1-13","avgTotal.ceimpe1-14","avgTotal.ceimpe1-15","avgTotal.ceimpe1-16","avgTotal.ceimsm1-01","avgTotal.ceimsm1-02","avgTotal.ceimsm1-03","avgTotal.ceimsm1-04","avgTotal.ceimsm1-05","avgTotal.ceimsm1-06","avgTotal.ceimsm1-07","avgTotal.ceimsm1-08","avgTotal.ceimsm1-09","avgTotal.ceimsm1-10","avgTotal.ceimsm1-11","avgTotal.ceimsm1-12","avgTotal.ceimsm1-13","avgTotal.ceimsm1-14","avgTotal.ceimsm1-15","avgTotal.ceimsm1-16","avgTotal.ceimsm1-17","avgTotal.ceimsm1-18","avgTotal.codmno1-05","avgTotal.codmpe1-05"
2025-01-12 20:57:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:30,3119729,3131596,2739721,2997295,3087769,2926233,2991646,2751659,2536330,2661622,2673570,2575055,2454050,2541613,2904994,2161852,0,3253218,2906676,2790730,2522840,2244707,2369655,2719707,2690149,2887508,2793324,2619330,2872583,2687497,3155484,2869494,3294441,2846712,2294582,2413341,2698356,2803620,2464591,2455284,2841049,2432652,2755745,2444528,3146742,2833467,2533306,2848342,2716989,2410333,3916071,3299067,3471891,3696797,3138724,3552465,3928449,2958524,3713066,3462469,3216197,3585501,3791667,3896254,3842999,3215243,4261781,3002904,3076130,2816040,2971274,3222652,2929471,2822382,2780815,3220156,3114455,3164531,2992521,2929483,2911948,3747098,2674560,2832025,2575277,3708224,3862478,3728718,3686056,3000840,3682589,3753804,3707587,3277592,3744627,3014731,3870238,3466025,3549996,3866018,3251644,3788823,3724375,8534759,8000000
2025-01-12 20:57:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:57:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:00,3079214,3092026,3035857,2952505,3043742,2988058,3002273,2771652,2591660,2720911,2077869,2329011,2511906,2581150,2947073,2215359,0,3001304,2608782,2492837,2560128,2032513,2363264,2005534,2734248,2884570,2781084,2559634,2939074,2712193,3179825,2880727,3364282,3331389,2704353,2331208,2757968,2782193,2766202,2810918,2853910,2474460,2834854,2839060,3210732,2905646,2567683,3270916,2739694,2552531,3903793,3583225,3707774,3345004,3672210,3619104,3917138,2921733,3558161,4027264,3428516,3607413,3777778,3589122,4101883,3255279,3625522,3020030,3179151,3295911,3238775,2804708,3522770,2851759,2790255,3281248,3162639,3279007,2651970,3014549,2925301,3872821,2710726,2922616,2645928,3310408,3306757,3303483,3659929,3590403,3190803,3712697,3706341,3216275,3717625,3096979,3866946,3616630,3519759,3880325,3150360,3777511,3710475,8552486,8000000
2025-01-12 20:58:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:30,3132959,3086940,3072314,2959945,3079412,2955155,3013932,2836077,2303123,2717744,2060124,2308703,2537220,2578067,2990245,2215210,,3210724,3031328,2466397,2609553,2388011,2405265,1939452,2746226,2892156,2808035,2597924,2916437,2734174,3221899,2896525,3450748,3293757,2768611,2429726,2825493,2830804,3205429,2810612,2859961,2478583,2860326,3012527,3210006,2930276,2592605,3342779,2865610,2986693,4467240,3737597,4433980,4009298,3144406,3649270,3949798,3044941,3510347,4138754,3278587,3609538,3159420,3643084,3588033,3388468,4292855,3437795,3202823,2987405,3399941,3284465,3032064,2886669,2926697,3354088,3042196,3817990,2679953,3002713,3047756,3072329,2708796,2925227,3121403,3282223,3390776,3294784,3679415,3663226,3221942,3776338,3703509,3283095,3733458,3638533,3883012,3703573,3531727,3883766,3259373,3740166,3704900,8555555,8000000
2025-01-12 20:58:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:58:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:00,3181286,3084572,3034933,2984272,3093774,3003722,3042010,2872242,2630337,2427310,2346733,2306744,2607277,2637623,3036693,2276631,,3174181,3092395,2426085,3037735,2340244,2408480,2322419,2837182,2913760,2862362,2661778,2970920,2763956,3269183,2877923,2948633,2912612,2730606,2743294,2844916,2853915,3259942,2761843,3361767,2476303,3278494,3503646,3220365,2962082,2601554,3300814,2871988,3066026,3957045,3361943,3445958,3366953,3184492,3698089,4003422,2951904,3703996,4052991,3156477,3499264,3777778,3934260,4089559,3320094,4479824,3496850,3248211,2876086,2720515,3345300,3146645,2911223,2945675,3432124,3080256,3592679,2704160,3066434,2950542,3092249,2702638,2957226,2546922,3317183,3383271,3297604,3219686,3208622,3237558,3783067,3775899,3323874,3224189,3222841,3373131,3264384,3073040,3347202,3733355,3323917,3208213,8555555,8000000
2025-01-12 20:59:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:30,3144036,3088763,3065088,3004885,3068853,2973927,3037355,2821656,2581261,2402304,2321243,2009065,2567235,2257567,2610081,2272392,0,3130059,3081989,2467110,3051770,2257257,2380143,2317530,2805918,2886691,2837060,2715857,2934038,2743397,2750131,2890449,2926490,2884204,2697291,2347456,2774784,2480751,3258162,2787861,3357592,2445785,2794770,3486831,2757332,2518734,2498797,2884271,2491162,2961053,3845292,3747426,4361726,3285739,3158136,3647753,4556427,2929382,3642368,4427943,3156963,3521507,3777778,3910633,4159368,3619403,4446752,2945315,3191401,3281633,3518742,3293132,3097455,2897372,3181873,3809538,2738007,3849447,2995518,3528925,3101145,3055947,2728622,2929091,2526833,3210514,3345644,3232645,3243917,3197977,3211937,3799101,3708516,3858104,3345294,3287474,3325374,3194044,3190551,3302763,3730366,3313224,3260047,8581395,8000000
2025-01-12 20:59:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:59:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:00,3189873,3103953,3004561,2972683,3077543,2976270,2975628,2856726,2621220,2778766,2354413,2007973,2583127,2237297,2646670,2671061,,3256484,2724008,2498029,3051534,2473221,2421609,2679180,2774589,2866446,2840713,2654578,2975297,2757936,2771009,2822173,2983833,2897206,2729373,2405575,2430428,2487221,3288201,2819785,3339711,2458810,2763545,3465575,2746889,2465977,2572560,2881118,2453178,3005836,3837166,3662348,3973518,3288901,3192838,4148178,4054754,3492927,3660372,3464532,3262205,3678883,3777778,4693610,3574734,3423760,3765610,3457053,3266545,3443012,3332044,3266450,3643911,2975810,3004583,3969955,3128578,3830716,2629480,3579812,3061855,3305336,2738347,2945331,2543758,3077000,3415413,3277255,3248797,3227091,3264675,3767221,3726798,3871887,3366543,3350564,3412055,3204894,3234114,3336092,3735106,3313360,3305809,8365853,8000000
2025-01-12 21:00:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:30,3179834,3114675,2983527,2986782,3074459,3015652,3053653,2879576,2667906,2787187,2424137,1987529,2603059,2298721,2663648,2693616,,3189716,2763013,2919799,3130019,2545944,2457354,2764010,2762639,2935005,2751555,3061250,3008833,2740142,2763983,2898288,2995638,2921479,2685250,2423162,2469752,2515567,3361622,2825949,2959969,2448225,2842510,3524210,2739538,2532584,2616489,2890864,2498119,3040396,3916749,3381281,3442629,4083528,3230437,3564988,3917666,3040214,3705971,3995895,3454506,4228460,2833333,3643121,4372479,4005034,4182782,2901978,3270847,2915920,3653658,3332045,3156779,3693887,3156951,4038792,2660223,3863103,2701602,3180421,3077193,3993858,2778600,3003139,2738058,3102120,3430728,3255557,3319216,3260927,3275748,3714808,3766708,3888504,3313640,3824427,3437447,3196908,3230396,3360957,3770686,3359852,3326290,8322580,8000000
2025-01-12 21:00:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:00:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:00,3112421,3071199,2988563,2991279,3094392,2971893,3024369,2836182,2609149,2775137,2127319,2017638,2576907,2260016,2627246,2684696,,3208817,2712133,2908902,3105622,2542106,2418855,2771905,2714199,2930709,2829142,3046424,2995472,2719185,2839020,2951085,2931948,2924306,2632830,2362914,2424051,2492758,2843793,2795657,2865451,2471431,2808614,3058291,2759562,2770411,2614431,2861804,2497307,2633138,3843954,3752633,4391247,3428000,3191801,3538339,3997918,3041614,3620954,3540418,3443601,3662267,2833333,4700188,3516551,3474274,4624583,3518171,3301920,3344473,2830821,3267192,3679655,3125733,3037669,3794362,2764089,3283855,3220876,3107776,3128324,3947422,2765797,3471401,3182687,3210233,3402602,3254328,3285877,3255038,3284523,3792384,3680880,3874515,3720867,3839440,3872219,3193475,3203410,3388650,3757404,3342788,3785738,8324675,8000000
2025-01-12 21:01:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:30,3142711,3090838,3034473,3010091,3075739,2959839,3000677,2833199,2607089,2436093,2382368,2023995,2564229,2254439,2610030,2674040,2000000,3249618,2770967,2914880,3088373,2521596,2394857,2782304,2709018,2930571,2890192,3030747,2957232,2758626,2781823,2892755,2913653,2931941,2704651,2376724,2426741,2520416,2805197,2445924,2890313,2422185,2768009,2991444,2727736,2809843,2307898,2850506,2487961,2646087,3858965,3335396,3959422,3796690,3701652,4152889,4548600,3071663,3675674,3318864,3412595,3616234,5063492,4688883,4171106,3504222,4233002,3081717,3274268,2886076,3321716,2805954,3661652,2889477,3024496,3466583,3218086,3227365,2799183,3133301,2982046,3576519,2740172,2936804,2714131,3291962,3378279,3214390,3286607,3230913,3265809,3828548,3602109,3886199,3679953,3752147,3884749,3155960,3226661,3440652,3740313,3321888,3763836,8331125,8000000
2025-01-12 21:01:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:01:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:00,3161739,3137455,3009638,3007133,3102098,2989372,2934057,2828611,2614717,2442632,2110558,1996191,2567565,2244357,2610739,2680911,666667,3215736,3209378,2913727,3147049,2549476,2454231,2800273,2766124,2879144,2884590,2667238,2962658,2750306,2758109,2894940,2836315,2928747,2536240,2372824,2498644,2536377,2793999,2474892,2845991,2402002,2819526,2980574,2753659,2499756,2342260,2774112,2531220,2636132,4617890,3356076,3435204,3450157,3178009,3565283,3892202,3083003,4450844,3896728,3450795,4274863,3000000,4711445,4293398,3400213,3954029,2968995,3282833,3314880,3589466,3280150,3169915,3099857,3189403,3457234,2796278,3710832,2829174,3131708,3024157,3954781,2782246,2927778,2698779,3314177,3392461,3164518,3249436,3184238,3214281,3788014,3653491,3795164,3535005,3866014,3871079,3143571,3705967,3397554,3735590,3349395,3313961,8333333,8000000
2025-01-12 21:02:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:30,3158149,3147037,3054958,3029787,3102198,2974581,2975339,2858580,2595581,2398563,2106440,1996174,2575616,2247794,2619258,2685746,1436667,3269242,3208903,2919146,3152549,2543561,2438698,2812862,2799346,2958291,3350378,2653322,2986304,2753446,2808290,2899350,2812204,2915951,2610586,2395963,2467710,2524281,2813541,2463804,2871406,2428574,2772917,2928821,2746649,2394328,2279936,2790068,2531138,2605436,4585272,3770902,3655108,3867484,3186839,3530182,3823584,2991592,3393597,4456526,3379672,3620626,3777778,4641343,4084709,3543570,3990423,3415483,3302486,3368547,3286473,3287839,3114696,3205758,3046903,3378340,2745452,3667244,3352288,3554489,3080476,3279964,2782628,2958440,2713233,3259014,2986555,3244669,3273847,3094565,3284437,3362614,3562470,3869167,3055563,3296165,3799554,3551741,3709129,3927149,3007940,3390277,3215569,8335570,8000000
2025-01-12 21:02:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:02:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:03:00,3148667,3151306,3030503,3018698,3068368,2944414,3009099,2809940,2619159,2436934,2374032,1964073,2566227,2258837,2606433,2673693,700000,3125553,3214413,2910110,3154948,2573631,2451813,2792782,2772675,2896218,2843323,2614611,2938445,2728515,2845940,2908699,2796263,2900174,2675940,2393472,2462491,2483106,2829215,2439394,2877797,2367438,2744519,2901027,3186872,2392751,2219036,2816049,2519183,2675785,3851646,3373662,3948205,3797063,3184948,3615784,4560965,3044980,4040273,3452259,3329039,4201624,3777778,4699012,4218810,3527049,4970077,3337744,3286527,2898722,3327669,3226899,3702059,3102285,2958019,3413511,2759130,3710546,3270875,3663302,2994203,3615880,2754657,2901810,2729620,3201866,2992597,3181907,3264984,3115009,3310191,3236371,3486692,3961811,3116063,3358192,3834721,3563324,3179727,3797697,3105589,3349095,3159647,8347222,8000000
2025-01-12 21:03:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
