sep=,
"Time","live.cecbep1-01","vod.cecbep1-01","live.cecbep1-02","vod.cecbep1-02","live.cecbep1-03","vod.cecbep1-03","live.cecbep1-04","vod.cecbep1-04","live.cecbep1-05","vod.cecbep1-05","live.cecbep1-06","vod.cecbep1-06","live.cecbep1-07","vod.cecbep1-07","live.cecbep1-08","vod.cecbep1-08","live.cecmaz1-01","vod.cecmaz1-01","live.cecmaz1-02","vod.cecmaz1-02","live.cecmaz1-03","vod.cecmaz1-03","live.cecmaz1-04","vod.cecmaz1-04","live.cecmaz1-05","vod.cecmaz1-05","live.cecmaz1-06","vod.cecmaz1-06","live.cecmaz1-07","vod.cecmaz1-07","live.cecmaz1-08","vod.cecmaz1-08","live.cecmsm1-01","vod.cecmsm1-01","live.cecmsm1-02","vod.cecmsm1-02","live.cecmsm1-03","vod.cecmsm1-03","live.cecmsm1-04","vod.cecmsm1-04","live.cecmsm1-05","vod.cecmsm1-05","live.cecmsm1-06","vod.cecmsm1-06","live.cecmsm1-07","vod.cecmsm1-07","live.cecmsm1-08","vod.cecmsm1-08","live.cefsbin3-01","vod.cefsbin3-01","live.cefsbin3-02","vod.cefsbin3-02","live.cefsbin3-03","vod.cefsbin3-03","live.cefsbin3-04","vod.cefsbin3-04","live.cefsbin3-05","vod.cefsbin3-05","live.cefsbin3-06","vod.cefsbin3-06","live.ceihta1-01","vod.ceihta1-01","live.ceihta1-02","vod.ceihta1-02","live.ceihta1-03","vod.ceihta1-03","live.ceihta1-04","vod.ceihta1-04","live.ceihta1-05","vod.ceihta1-05","live.ceihta1-06","vod.ceihta1-06","live.ceihta1-07","vod.ceihta1-07","live.ceihta1-08","vod.ceihta1-08","live.ceihta1-09","vod.ceihta1-09","live.ceihta1-10","vod.ceihta1-10","live.ceihta1-11","vod.ceihta1-11","live.ceihta1-12","vod.ceihta1-12","live.ceihta1-13","vod.ceihta1-13","live.ceihta1-14","vod.ceihta1-14","live.ceihta1-15","vod.ceihta1-15","live.ceihta1-16","vod.ceihta1-16","live.ceihta1-17","vod.ceihta1-17","live.ceihta1-18","vod.ceihta1-18","live.ceihta1-19","vod.ceihta1-19","live.ceihta1-20","vod.ceihta1-20","live.ceimno1-01","vod.ceimno1-01","live.ceimno1-02","vod.ceimno1-02","live.ceimno1-03","vod.ceimno1-03","live.ceimno1-04","vod.ceimno1-04","live.ceimno1-05","vod.ceimno1-05","live.ceimno1-06","vod.ceimno1-06","live.ceimno1-07","vod.ceimno1-07","live.ceimno1-08","vod.ceimno1-08","live.ceimno1-09","vod.ceimno1-09","live.ceimno1-10","vod.ceimno1-10","live.ceimno1-11","vod.ceimno1-11","live.ceimno1-12","vod.ceimno1-12","live.ceimno1-13","vod.ceimno1-13","live.ceimno1-14","vod.ceimno1-14","live.ceimno1-15","vod.ceimno1-15","live.ceimno1-16","vod.ceimno1-16","live.ceimno1-17","vod.ceimno1-17","live.ceimno1-18","vod.ceimno1-18","live.ceimno1-19","vod.ceimno1-19","live.ceimpe1-01","vod.ceimpe1-01","live.ceimpe1-02","vod.ceimpe1-02","live.ceimpe1-03","vod.ceimpe1-03","live.ceimpe1-04","vod.ceimpe1-04","live.ceimpe1-05","vod.ceimpe1-05","live.ceimpe1-06","vod.ceimpe1-06","live.ceimpe1-07","vod.ceimpe1-07","live.ceimpe1-08","vod.ceimpe1-08","live.ceimpe1-09","vod.ceimpe1-09","live.ceimpe1-10","vod.ceimpe1-10","live.ceimpe1-11","vod.ceimpe1-11","live.ceimpe1-12","vod.ceimpe1-12","live.ceimpe1-13","vod.ceimpe1-13","live.ceimpe1-14","vod.ceimpe1-14","live.ceimpe1-15","vod.ceimpe1-15","live.ceimpe1-16","vod.ceimpe1-16","live.ceimsm1-01","vod.ceimsm1-01","live.ceimsm1-02","vod.ceimsm1-02","live.ceimsm1-03","vod.ceimsm1-03","live.ceimsm1-04","vod.ceimsm1-04","live.ceimsm1-05","vod.ceimsm1-05","live.ceimsm1-06","vod.ceimsm1-06","live.ceimsm1-07","vod.ceimsm1-07","live.ceimsm1-08","vod.ceimsm1-08","live.ceimsm1-09","vod.ceimsm1-09","live.ceimsm1-10","vod.ceimsm1-10","live.ceimsm1-11","vod.ceimsm1-11","live.ceimsm1-12","vod.ceimsm1-12","live.ceimsm1-13","vod.ceimsm1-13","live.ceimsm1-14","vod.ceimsm1-14","live.ceimsm1-15","vod.ceimsm1-15","live.ceimsm1-16","vod.ceimsm1-16","live.ceimsm1-17","vod.ceimsm1-17","live.ceimsm1-18","vod.ceimsm1-18","live.codmno1-05","vod.codmno1-05","vod.codmpe1-05"
2025-01-12 20:08:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:30,3804920,3236187,3896050,3148749,3722924,3215159,3865914,2960086,3915714,3263954,3829483,3103702,3719076,3129259,3871488,2618721,3614341,2641451,3693474,1813968,3613678,1974326,3802080,1557893,3622962,2016719,3725172,1579822,3682555,2200721,3593701,1547812,3938151,2087306,3948134,2081679,3894687,2603357,3981856,2151839,4006634,2862303,4131744,1708812,3880233,1768252,3813846,1817406,4434158,2663082,4372292,2854598,4578044,2751645,4444362,1855870,4227224,2349441,4232547,2334696,3796772,2355687,3876853,2353099,3981784,2378875,3889486,2696029,4406738,1528112,3884103,2813538,4121342,1379442,3845918,2159815,3839168,1869318,3899669,2708114,4048248,2412541,3895759,1516754,3818349,2532526,3897181,2089526,3772709,2218259,4167924,1432848,4329845,1419596,3831501,2228586,3933402,2477120,3848598,2309066,4152829,3046957,4239688,2912462,4103690,3481810,4263826,2975569,4158385,2486531,3938691,3047920,4038373,3209537,4195828,3059032,4118133,3147997,4075965,3483905,4101687,2524496,4007123,3234070,3000000,5714285,4169152,3201794,4082671,3439291,4203245,3320409,4163143,3451611,4295688,1628462,3966374,1972763,3772400,2159508,3812911,2832175,3920762,1446877,3255370,2571006,4009705,2613208,3350546,2419924,3851719,3038912,3463641,2697547,4017862,2770367,3465249,2918617,4015880,2655458,3407653,3064282,3964138,4083857,3427119,2249809,4199727,3782490,3357660,2010852,3980862,3471684,4182933,3739862,3975809,3694016,3971383,3439032,4014008,3662414,4014010,3702894,4215059,3284945,4134065,3882682,4210345,3774066,4191965,3196485,4161765,4265173,4144062,3364216,3962153,3632643,4170246,3486268,4326731,3783874,4139165,3299167,4195030,3976733,3963946,3371978,6000000,8412698,
2025-01-12 20:08:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:08:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:00,3777604,3261619,3844020,3135477,3752488,3189362,3877722,2727132,3912898,3272236,3794306,2937233,3711519,3128827,3849922,2664328,3608383,2649547,3719357,1776559,3660197,2113906,3801998,1279084,3615555,2022006,3670647,1511881,3679404,2151867,3619752,1562435,3948522,2632825,3967684,2631657,3887277,2602587,3943988,2137262,4019495,2824356,4139202,1728151,3897905,1783423,3825575,1845859,4400597,2527126,4365292,2927850,4514795,2689047,4408924,1882653,4265837,2576255,4294933,2443874,3827786,2198548,3941976,2294176,3944330,2414030,3913423,2651661,2959880,1499294,3980076,2901275,4102709,1383740,3862626,2192078,3700617,1892427,3795676,2626353,4081759,2387397,3906746,1522932,3841213,2626590,3947731,2050638,3853457,2278499,4075619,1466783,4242925,1337391,3848040,2185562,3964704,2727461,3863966,2446371,4088375,3295259,4188270,3007314,4088663,3411798,4238390,2948735,4119321,2477676,3946037,3022488,4005112,3117273,4182360,3013266,4105936,3211937,4053666,3224714,4136341,2465285,3945509,3253994,3000000,5142857,4120278,3169637,4105399,3293856,4147918,3305557,4137158,3253534,4328135,1617026,3952895,1977834,3856981,2101754,3840284,2657713,3963136,1505425,3359069,2464552,4019277,2616160,3361213,2439247,3902676,2745661,3466573,2731592,3905207,2698693,3480183,3795894,3997686,2508093,3406004,4153577,3962283,3220180,3436279,2199492,4162915,2741361,3353583,2052784,4003269,3520405,4187028,3679966,4022128,3702893,3994055,3504748,4038615,3691657,4011447,3131676,4211549,3321367,4122104,3720050,4226742,3935697,4197676,3142834,4176329,3664720,4112066,3264116,3852249,3780310,4187664,3459751,4434027,3843635,4148104,4067929,4187521,3433496,4002319,3557988,6000000,8516898,
2025-01-12 20:09:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:30,3773757,3293981,3928986,3168877,3739128,3231881,3851125,2803005,3893307,3273583,3795971,2926770,3702111,3108104,3833526,2572609,3564168,2645295,3667961,1834513,3617959,1736794,3785853,1566092,3570521,2031278,3636883,1472158,3642590,2198769,3586832,1575841,3922228,2660568,3947163,2662899,3882096,2603255,3942302,2146698,3987027,2846509,4134306,1720810,3857736,1790343,3838046,1843330,4399441,2559206,4360990,2884720,4499106,2762305,4422802,1832530,4295348,2541997,4319850,2451654,3781422,2277454,3824262,2348821,3914698,2446235,3920303,2645755,3591400,1540692,3948204,2898197,4077278,1364693,3880499,2205822,3792657,1941055,3816917,2689739,4049568,2412643,3912525,1542005,3770760,2628902,3908920,2021222,3797274,2172874,4153597,1467109,4249240,1389500,3852498,2294152,3971969,2734101,3888149,2263020,4147462,3172830,4241896,3108320,4085780,3516114,4247263,2975531,4085234,2526964,3939232,3073409,4021915,2779830,4218191,3160664,4121085,3216284,4078372,3186442,4120592,2432966,3947686,3313900,3000000,4210526,4138545,3333342,4110061,3303829,4188542,3363152,4127042,3490882,4364169,2009775,3954846,2117723,3861540,2216280,3754777,2740729,3899058,1445219,3387471,2505486,3991917,2662360,3350312,2417540,3870703,2848795,3430054,2692694,3864753,2715129,3398497,3706404,3959507,2594270,3369551,3654974,3935983,2984247,3400627,2103612,4135528,2658350,3316563,2052592,3958226,3441798,4157556,3692514,3989025,3666209,3974708,3489162,4034881,3601641,3984058,3842065,4217348,3286885,4115790,3771104,4228980,3931544,4162417,3042621,4024392,4292446,4141276,3275018,4044777,3691890,4173032,3417708,4318256,3838603,4117972,3436777,4164008,4403151,3981665,3267063,6000000,8204359,
2025-01-12 20:09:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:09:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:00,3783121,3266635,3887741,3113966,3738020,3168730,3823835,2882306,3928114,3210841,3809180,3061371,3687317,3123990,3905450,2529033,3595031,2654789,3685809,1853637,3626834,1775132,3857605,1582326,3581661,2090168,3615421,1428689,3621291,2130316,3636001,1572478,3937662,2667611,3960916,2660801,3907894,2655895,3771807,2061508,4010495,2249974,4156036,1720556,3894864,1811853,3846309,1855033,4382933,2411908,4402446,2835604,4507604,2724278,4453269,1851834,4319859,2611958,4322566,2501418,3812186,2206615,3787656,2377815,3891693,2439874,3957918,2695580,3257866,1503448,4037612,2816080,4121601,1368723,3917284,2215321,3889695,1981962,3808351,1793664,4051638,2412194,3920106,1563129,3851554,2700983,3953807,2095779,3880343,2178319,4183409,1523932,4273919,1411963,3885617,2074259,4087785,2754882,3967996,2223363,4166762,3239181,4256892,3100430,4110016,3410431,4298236,2883908,4157483,2542129,3962902,3027664,4063361,3156671,4223853,3150544,4143498,3211024,4077645,3289387,4123074,2691882,4005345,3259889,3000000,5333333,4173759,3246405,4086812,3397825,4209967,3393050,4180580,3418860,4339056,1970270,3967616,2048244,3825629,2130136,3683502,2820729,3947212,1464700,3191626,2408027,4042875,2692179,3355090,2437410,3839419,2890531,3468583,2620676,3870836,2618970,3470994,2863838,3975301,2482699,3376528,2849130,3937225,2948166,3430705,2165510,4198419,2597059,3271663,2096820,3986193,3456877,4203686,3703016,4002962,3843863,4004111,3538675,4020175,3641303,3995491,3601315,4215002,3336694,4152480,4148825,4265257,3765517,4188109,3127729,4189900,3829983,4138167,3267850,4046400,3632666,4178373,3456407,4321042,3836815,4140391,3382717,4197177,3603831,3971128,3262186,6000000,8305263,
2025-01-12 20:10:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:30,3761304,3348450,3814685,3176153,3767014,3297767,3834380,3013736,3895531,3237209,3819822,2989786,3688119,3107705,3825604,2529252,3595574,2631058,3684523,1816958,3623017,1903761,3766854,1566733,3591541,2047325,3563476,1474394,3629272,2120452,3621758,1577261,3937081,2637139,3938936,2634894,3889173,2589284,3551388,1873823,3988658,2768338,4134415,1669300,3848180,1784245,3825785,1912261,4302457,2456403,4313465,2859082,4410648,2630913,4373857,1835566,4276235,2547890,4275547,2404627,3850095,2257333,3908568,2334463,3922328,2448670,3962622,2707726,3654288,1473154,4025905,2866914,4135532,1426141,3911783,2119074,3857063,2031211,3910099,1671044,4068728,2492617,3979180,1542568,3911271,2674908,3986766,2122512,3930431,2227183,4147416,1528383,4245453,1368353,3966130,2245455,4118016,2732676,3958835,2227046,4117411,3384590,4200008,3147681,4064722,3384168,4225487,2881815,4122627,2510149,3904905,3044086,4037805,2970649,4191755,3065759,4120717,3111572,4064007,3268136,4105349,2512241,3959561,3251515,3000000,5333333,4116881,3049131,4091397,3160024,4160438,3085429,4156847,3274900,4304024,2069939,3935986,2089407,3811971,2083647,3560479,2864691,3941889,1460393,3295759,2524527,4017911,2663186,3335390,2451765,3821920,2745499,3428759,2643196,3833767,2469863,3178968,2685199,3976860,2590248,3359759,3843704,3925124,3046797,3385284,2194396,4152066,3538297,3299261,2118391,3996202,3503897,4175821,3652374,4018489,3765474,4002309,3502973,4024643,3675346,3988116,3662613,4213024,3330357,4151825,3744094,4237204,4292064,4172116,3175825,4156700,4272355,4112730,3255591,4075133,3721460,4188871,3425258,4381931,3799380,4123166,3941179,4166910,3796347,3968484,3293548,6000000,8346620,
2025-01-12 20:10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:10:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:00,3754972,3288170,3835776,3208736,3746615,3287295,3851994,2965380,3848669,3274222,3797954,3064743,3707176,3133564,3869033,2655675,3626794,2615878,3723224,1784060,3652996,1732182,3822336,1555693,3612987,2053085,3683422,1473702,3694900,2156582,3654131,1588223,3947690,2653982,3969805,2669342,3894461,2094864,3678892,1940962,3998303,2815679,4149046,1656890,3886467,1784850,3839637,1876866,4426435,2506632,4330393,2835802,4517934,2684708,4436676,1858600,4290996,2565411,4285672,2249766,3919395,2237391,3922797,2442452,3998129,2379564,3994254,2748746,3570150,1597877,3973384,2961521,4073036,1324260,3940674,2262309,3781134,1967905,3812101,1758557,4104099,2450056,4020020,1561301,3865565,2678417,3882845,2078907,3897055,2280117,4194221,1508550,4282554,1412042,4007623,2313665,4093410,2605354,3942781,2159560,4142487,3297793,4244423,3144575,4046585,3876138,4253882,3028731,4101059,2496944,3943470,3122179,4045217,2766483,4210719,2988896,4104808,3181907,3971921,3218212,4135854,3018564,3943727,3208320,3000000,5333333,4135432,3081963,4088240,3342424,4161326,3090946,4125690,3332269,4338978,1999123,3941188,2130307,3629927,2157511,3567571,2785646,3943242,1546396,3339547,3239737,4058281,2671293,3288741,2431603,3842541,2779002,3429883,2545319,3922360,2613006,2789764,2102484,3980666,2491378,3337020,3818796,3964871,2859229,3383418,2216109,4154956,2601488,3333054,2063294,3970104,3220945,4186309,3693215,4046423,3776127,4010670,3484409,4017377,3592804,3973614,3577313,4218994,3274521,4138479,3354443,4211504,3788708,4189372,3542305,4181713,4032868,4105359,3616597,4089723,3663390,4191720,3300281,4367950,3845440,4128040,3451778,4187730,4469325,3986444,3327203,6000000,8166631,
2025-01-12 20:11:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 20:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
